"signoff_row_id","target_path","pk_column","pk_value","source_path","source_sha256","source_bytes","source_review_status","authorized_review_status","semantic_status_column","semantic_status_before","semantic_status_after","signed_source_line_sha256","canonical_source_row_sha256","canonical_authorized_row_sha256","formal_premerge_sha256","formal_premerge_bytes"
"MI455X-SIGN-0011","数据/components.csv","component_id","COMP-M2W3-AMD-MI455X-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/components.csv","a95b02d9181f9fed3e6f3613eaa545ff5408093b279ea7340c4c0020c4f373af","1119","draft","reviewed","","","","5edf4147f49416666a8e0efdd721a445f9a3b85a768baaad674eb673ba938ed7","5f33d238ad50f0dde06847b8173726a915dacdef8d2e2026fba954023cb90ad5","fc0ad69008e69973dd75617663cfaf9fe4199adb9961851734fedfcfa4333e84","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI455X-SIGN-0012","数据/components.csv","component_id","COMP-M2W3-AMD-MI455X-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/components.csv","a95b02d9181f9fed3e6f3613eaa545ff5408093b279ea7340c4c0020c4f373af","1119","draft","reviewed","","","","9a1b20f83b7fa110c829100d19251546c71b3f4cc42470ce40e0a929af584498","86e62d98fe4559cb22891571c04ec985576b8109abc9dc122f710eeefea7697c","d7588fc43d9be3bb25e13e9ac82ae6b84c1fc293391eb6f5fadc26d88d43b5c7","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI455X-SIGN-0013","数据/components.csv","component_id","COMP-M2W3-AMD-MI455X-HBM4","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/components.csv","a95b02d9181f9fed3e6f3613eaa545ff5408093b279ea7340c4c0020c4f373af","1119","draft","reviewed","","","","cadde067f48bca2e40887d674d7cd58aa9ee5374376e501bb8b469573da122b5","e9421fe8e367eed4df52fc1f2833657192a70c840f9ac05efb947f466acde930","5aae8647da8343b3dc4d277f312b0395549c7a7c17a281b4d4cfd3956e06ad26","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI455X-SIGN-0014","数据/components.csv","component_id","COMP-M2W3-AMD-MI455X-L2","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/components.csv","a95b02d9181f9fed3e6f3613eaa545ff5408093b279ea7340c4c0020c4f373af","1119","draft","reviewed","","","","281bb6a8be9037551c27b4c1f5e96b10e69996e69923efd5a0e6852ac5eaa13e","b412db8cf8ee161c2f4524be2f862d2433cf416fb01630a1cbe2a60e0c9f17eb","73e767ffdcb973c0656863bede5f9d3a6936e159e19b6c9c9e604ddfb77622f0","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI455X-SIGN-0015","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-XCD-COUNT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","901f3be4bef27b6362b55f7d6dcc2dac52f1e8c7e6b3c7434ecca91631d30927","66abb023de37678b7b250bc7994d78c93e1c157df6c28c5d1a2eed920edded34","4d4d24fa9677ff548d9151746ca2106b7c1721ca22e161b94e9bc15f610f5bcf","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0016","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-IOD-COUNT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","1b177b12f3cf5ceb8d45783b4090fef50aaf42fc572842ec04bac060449621d0","7ec42f901f75e28880f6b6ac2b14b7dbdcadd453098acb8ba4a08dd460fe7abe","c552bc3e200b7a1e2558b33608389b16caf806bec7f1f0afadd9adb1965d5c4f","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0017","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-PEAK-MATRIX-SPARSITY-UNSPEC","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","eb552128c28d183cfb1d900e57acdede17e129838a3d7eb99b2a26bf9fce181b","27a187ba60ad6ec7ac736968fa3cb5d200727866bc9d12d732fb3a294893c6ca","941ed63679ca01f579516f839f9a86e4faac2f146ffb76c3204e697341159e4b","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0018","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-PEAK-MATRIX-BASE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","919cee00451d0be345767ae561c963500b178b24737e7211494aac3b5a5a9c7c","691dc5cd57daae3188aee37c7d7b956c37f2cf3cbb084df710f4a285e2cf15da","2b923f053ef5bf2f6d13e1890cb1b89718ef1f0c8ebd26f827bb9e2a43c326f4","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0019","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-PEAK-MATRIX-STRUCTURED","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","6e0fe3c3ef3b66fa53afd1def082b9717a0baab943aa6902cb5e1f834a49cabc","bb535810810f8685428391bd2d8b5010e1a8d15a67f8afd087ef5a90bbb50ab5","8c2e3986c3e37b4d84042ece72a56a02b838fca8a42888b1a628b42302b452f0","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0020","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-PEAK-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","6cfab68473fc922fa7718d8db3f1f74d2cd6c247728afc3709207d65a8b305bf","1758837a15a350f0a8d57374d27d67233f9dff6845331576926eb49f8f4165eb","4379d5aaaa145a2af7fe0cc0ee3d089f5205479d6dc68e5beea0d57a4ce1a74d","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0021","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-HBM4-PEAK-BW","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","4e05bd572a8cd9d4927eec87453d4d2db7c831a5a878c38c5a9ee0a15d0a904c","5431306ba8950914c3163053de4bab9d31c251def4b9fa3430f12aa7bb4bc15f","e45773a2534f31ac7f63d597feb541677437497f0790d8213378545e72e4020e","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0022","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-CPU-GPU-BW","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","b7d754d8608ced997b1aed604acdb64501ccbecf460512defda965f8a26ec7c8","ac0d13b3b3919746060eaca3018f738b0ca03d6f4761327c641e0cb87723a5e5","2df71213156a71f84b4b97246b8997cb5402ac9fc36d7157e5617e16617830b3","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0023","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI455X-LINK-BIDIR-PEAK","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/condition-sets.csv","144ce4b39ac757962cc917c1d5d071853d0a0a22be2fda626548806393b8ec5b","4103","draft","reviewed","","","","302bc2069fac682bc32c59a2a1397f5c3c300faa9c2180649d7a8319ff3ff531","687ab4d1e5c2d8d47973858f3d60f28d51dd468d6eff6d87ec8a6edb424f7847","50e0daecabdb374355b9ae44064c9b19bdefe1b4bc926b50848a499718e1d7aa","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI455X-SIGN-0024","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-VENDOR-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","91e8f05d3909423ecc24c67ad5675864640114511de05cfb1820736647c5c907","1deca0d42f121fb1a81aebefbfaf2f39052952f70a921c466629389dfd460552","5f673701695a1bf54103b31c7e53173c1f0bd9593cfad8ae62131303a408ae96","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0025","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-FAMILY-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","4024ccda8a3f4ee63cd1e4ef6c5222b300c78d25f6174b57f05380ddae210475","3a9e03f436973e04d6b204942319fb1b0f7bc04b80afcf6791b357649fa8a988","ef5256bed5e909bd12ce54291e8bb70d07dcfdf5f3251f1f45607f4ae14d1ca5","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0026","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-NAME-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","a09a52aaeafed0446f877ef5758df2fbf8753495743d436f6c8958857d6ee301","552f7af2e4959adc1d875840e7e301abe50cf5db9085c82614ce6b055eb72f59","c4f5545b73f2401a727d412d7f374a6e86259566c41a5fa397023f7efb90bcdc","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0027","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-SKU-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","4fa64ff84b900281166d8baabf753a53c1899134730fbadb299da95268b8f19f","4c12f09c3c4af2ecaa3969abaf36dca19995fd13a00638a76ad4bbfe640733b3","8a31437cb3e9e5ac325a369f36f5b6f9fb5e2ebfc720d264817000bc33374f20","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0028","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-OBJECT-TYPE-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","36164f696a87c2cc84d0ac895898faeb8e4ee95cd2c07ea5df219825ee4f7a51","815b024a40f9d05490d6057a028322771c83b2d0bc792756fb42b4bfcbee2ec3","9b3403da5e4529a9e6b464c57ee0aa8cd83b089b51c16c532ace6cfac62631e4","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0029","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-RELEASE-DATE-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","c7ff09ff8df6a5b1b32bfc4da41030dd8bbe8f345cf5764397c8f20c946280af","6a22363658aa07f35d44b6327ab83a16dac83ad831abfe2a045bfee3e47a97aa","0fa7d6168e41bc6d107bfcec472010f81cf766e56f9d7829438a785272544725","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0030","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-STATUS-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","8d89747073853b359dd9baa26e15d7b735f2742f7229fcd798f3450ea1aba8b7","6f98719dc5351773f8567026749a30ad40110e9f095a2a7f5e01708ee3396cea","0892a231a19d4278682c9271b657ceb6f1f61a53514c5491509bfe6cb26b080a","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0031","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-PROCESS-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","d6eba376c976a1dfd78dba1073532549283b2dfc3905e3e2327e24392d13effe","6470a20ed2571b03e2048075994a5e85994d083bd666b6ea4bf8d99b0dc64bb6","7ac0f5dcbd50778ddfc6016373d1946d256f320274cc0023f61775005b323b4b","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0032","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-PACKAGE-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","ca6b6d9b37566d1a0fb002e8aea7284b4428ec940fac4fce3623e93693b02a98","5d7c1022f3483171d5cd40d8efb7a26c809b75dfbbfd16c8cd4662c649ecff91","58574c27c525b7aab849f60e38f58c0f890118313a60987138d23a44384147c3","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0033","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-XCD-COUNT-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","adf21c5a9b4fc375f86133979005ca5120d61f09e4fa765eedffaa516c74e647","2849d22a1f3335e8910897bca5d5125ba6a1b091634d71dbdc1ef7de131eba30","8cc7f9ae5e1805830df48db04a0df33aecbb34dbf7a795a5fa38b6f04d6b066d","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0034","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-IOD-COUNT-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","b0685c4d2dee0941202aac3205745a45a6423b0fa644521c22811497302f4183","4d6786fad923c19648e298282aedd145f40486f225c90f68b186e6c1cc90783f","0ae2e8a95e080125337d665ad43becb7f8161690563c133f83cfcc2adc594a71","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0035","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-TRANSISTORS-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","3fe8661828d6aa5f0ada52fab18c7c8d7643847248a1d1c3ed63bb5b3188b91e","20c6e1f5efc9982a95151a56616160d4c5157f0cfffba5209ff5adbc87de56aa","daf21107027955850be4103cc7373a1ad3bb4e58f636da0e17e3d73cdfc809be","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0036","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-CLOCK-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","93197368ec4d5f1ad923d6560754dbd2eda05af7fdcc765aabbf9fe7ece20e73","69bbfb6802fa0b85f483b5da39849b95d661a7008c8d3a438440547407c6fe2b","ee3b5cef1dfe06ef7986a0bdf1e058de505b9bf2b16c204e65ef8070d73ac164","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0037","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-FORM-FACTOR-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","5f7d7c89b6b3fc762e8d9284de54bb041d48e35f62d8846630dbcdf0b084180e","a936eddd0c5b957fe605ad915687694b354a77d762cf3775470583e269e373b5","4958805f3edb7d2e8d1b98076b1ae813ee5613f9ed3c477881ecd36b8321959a","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0038","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-COOLING-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","797d56a89c3eb686c68192ee6b51c5dcd528eeb15be462bdea23ab1c3b555dcb","556563f70ac72f40b8591bf0c5ee1ea639fe42faebf155910f5121b465046213","4e688e42b2a6fea2bfb7a78351261a199fe6302bd9affa7f9c5265d062f63c84","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI455X-SIGN-0039","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI455X-HBM-STACKS-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/fact-assertions.csv","657ddf52f1423b5b4a4c2eab7a0e4543470de61f99f0e800e7eb9085522c6273","24952","draft","reviewed","","","","894d39cee7f7384348a68e4496f9e89b4da016f29d48ea7d39af648370d8b1fc","350d51395524ebe64fe8525ec39b459dc9d6694ab8d8924a00f7d37f03ee46a9","2e0d9b764419e5ca1b72a920620c4af0a683efe3d1c332d98ee29a4a43cbb16c","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
