"signoff_row_id","authorization_scope","action_type","target_path","pk_column","pk_value","source_path","source_sha256","formal_target_premerge_sha256","formal_premerge_presence","formal_existing_review_status","candidate_pre_review_status","authorized_review_status","semantic_status_after","semantic_status_preserved","expected_output_sha256","expected_output_bytes","binding_id","freeze_aggregate_sha256","freeze_manifest_sha256","lifecycle_candidate_sha256","formal_baseline_aggregate_sha256","reviewer","review_date","verdict","notes"
"AWS-SIGN-0011","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-PHYSICAL","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=missing_public_data","true","","","LCM-M2W2-AWS-PKG-0011","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0012","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-COMPUTE","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=partial","true","","","LCM-M2W2-AWS-PKG-0012","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0013","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-NUMERICS","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=partial","true","","","LCM-M2W2-AWS-PKG-0013","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0014","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-MEMORY","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=partial","true","","","LCM-M2W2-AWS-PKG-0014","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0015","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-INTERCONNECT","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=partial","true","","","LCM-M2W2-AWS-PKG-0015","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0016","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-SPECIAL_ENGINES","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=partial","true","","","LCM-M2W2-AWS-PKG-0016","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0017","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-SOFTWARE","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=not_applicable","true","","","LCM-M2W2-AWS-PKG-0017","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0018","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-TRN1-EVIDENCE","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=needs_review","true","","","LCM-M2W2-AWS-PKG-0018","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0019","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-INF2-IDENTITY","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=partial","true","","","LCM-M2W2-AWS-PKG-0019","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
"AWS-SIGN-0020","lifecycle_pk_write","append_then_promote_review_status","数据/card-completeness.csv","card_completeness_id","COMPLETE-M2W2-AWS-INF2-PHYSICAL","审计/子代理交接/m2_staging/M2-W2-AWS-PACKAGE-FACTS-REMEDIATED/structured/card-completeness.csv","8da6b5bac7dee7c4ded02ee0bb2bcf881e01638e5d2dfb31a457917ba3eb5dc4","bc0c35e1dd5cc166cbfd65ea0f1fe5525c5340005e1005ab059e85061976f6cc","absent","","draft","reviewed","completeness_status=missing_public_data","true","","","LCM-M2W2-AWS-PKG-0020","46fd41d8b19a82dc22c24ddee5c1b4e3534cacfe56bc4258cd1c9756ed67b552","74fe487790a0d2fbcaf012c1d60b409fd065dad5480a769843c28dab070036c4","f2682bdaf3ee4bee58aa95e20aa60461cc96a1f1fbc20a04b93bdcd2e98bc880","d10ad305a820f0fc1db7f2bf7030ca149ea7b556ceacd0a32d593f08a7cc01ff","m2_final_review_aws_package","2026-08-13","accept","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813;post_field_rebase_binding=AWS-SIGNOFF-POST-FIELD-CONTRACT-20260813"
