"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-M2W2-AWS-PKG-011","","","","","PP-M2W2-AWS-TRN1-CHIP-MIXED","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-011|||||PP-M2W2-AWS-TRN1-CHIP-MIXED|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-012","","","","","PP-M2W2-AWS-TRN1-CHIP-FP32","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-012|||||PP-M2W2-AWS-TRN1-CHIP-FP32|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-013","","CMP-M2W2-AWS-TRN1-HBM","","","","","","FIELD-MEM-CAPACITY","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-013||CMP-M2W2-AWS-TRN1-HBM||||||FIELD-MEM-CAPACITY","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-014","","CMP-M2W2-AWS-TRN1-HBM","","","","","","FIELD-MEM-BIDIR-BW","conflicting_unresolved","官方固定页面对相同对象、字段和条件给出不一致的单位或数值；候选事实并列保留。","completed","2026-08-13","REQ-M2W2-AWS-PKG-014||CMP-M2W2-AWS-TRN1-HBM||||||FIELD-MEM-BIDIR-BW","needs_resolution","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-015","","CMP-M2W2-AWS-TRN1-DMA","","","","","","FIELD-MEM-BIDIR-BW","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-015||CMP-M2W2-AWS-TRN1-DMA||||||FIELD-MEM-BIDIR-BW","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-016","","CMP-M2W2-AWS-TRN1-DMA","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-016||CMP-M2W2-AWS-TRN1-DMA||||||FIELD-COMP-UNIT-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-017","","CMP-M2W2-AWS-TRN1-CC","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-017||CMP-M2W2-AWS-TRN1-CC||||||FIELD-COMP-UNIT-COUNT","draft","FIELD-COMP-UNIT-COUNT 按字段合同落在 CC-Core component。"
"REQ-M2W2-AWS-PKG-018","","","LINK-M2W2-AWS-TRN1-NEURONLINKV2","","","","","FIELD-INT-PHYSICAL-LINK-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-018|||LINK-M2W2-AWS-TRN1-NEURONLINKV2|||||FIELD-INT-PHYSICAL-LINK-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-019","","CMP-M2W2-AWS-INF2-NCV2","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-019||CMP-M2W2-AWS-INF2-NCV2||||||FIELD-COMP-UNIT-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-020","","","","","PP-M2W2-AWS-INF2-CHIP-INT8","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-020|||||PP-M2W2-AWS-INF2-CHIP-INT8|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-021","","","","","PP-M2W2-AWS-INF2-CHIP-MIXED","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-021|||||PP-M2W2-AWS-INF2-CHIP-MIXED|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-022","","","","","PP-M2W2-AWS-INF2-CHIP-FP32","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-022|||||PP-M2W2-AWS-INF2-CHIP-FP32|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-023","","CMP-M2W2-AWS-INF2-HBM","","","","","","FIELD-MEM-CAPACITY","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-023||CMP-M2W2-AWS-INF2-HBM||||||FIELD-MEM-CAPACITY","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-024","","CMP-M2W2-AWS-INF2-HBM","","","","","","FIELD-MEM-BIDIR-BW","conflicting_unresolved","官方固定页面对相同对象、字段和条件给出不一致的单位或数值；候选事实并列保留。","completed","2026-08-13","REQ-M2W2-AWS-PKG-024||CMP-M2W2-AWS-INF2-HBM||||||FIELD-MEM-BIDIR-BW","needs_resolution","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-025","","CMP-M2W2-AWS-INF2-DMA","","","","","","FIELD-MEM-BIDIR-BW","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-025||CMP-M2W2-AWS-INF2-DMA||||||FIELD-MEM-BIDIR-BW","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-026","","CMP-M2W2-AWS-INF2-DMA","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-026||CMP-M2W2-AWS-INF2-DMA||||||FIELD-COMP-UNIT-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-027","","CMP-M2W2-AWS-INF2-CC","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-027||CMP-M2W2-AWS-INF2-CC||||||FIELD-COMP-UNIT-COUNT","draft","FIELD-COMP-UNIT-COUNT 按字段合同落在 CC-Core component。"
"REQ-M2W2-AWS-PKG-028","","","LINK-M2W2-AWS-INF2-NEURONLINKV2","","","","","FIELD-INT-PHYSICAL-LINK-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-028|||LINK-M2W2-AWS-INF2-NEURONLINKV2|||||FIELD-INT-PHYSICAL-LINK-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-029","","CMP-M2W2-AWS-TRN3-NCV4","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-029||CMP-M2W2-AWS-TRN3-NCV4||||||FIELD-COMP-UNIT-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-030","","","","","PP-M2W2-AWS-TRN3-CHIP-MX","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-030|||||PP-M2W2-AWS-TRN3-CHIP-MX|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-031","","","","","PP-M2W2-AWS-TRN3-CHIP-MIXED","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-031|||||PP-M2W2-AWS-TRN3-CHIP-MIXED|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-032","","","","","PP-M2W2-AWS-TRN3-CHIP-FP32","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-032|||||PP-M2W2-AWS-TRN3-CHIP-FP32|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-033","","","","","PP-M2W2-AWS-TRN3-NCV4-MX","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-033|||||PP-M2W2-AWS-TRN3-NCV4-MX|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-034","","","","","PP-M2W2-AWS-TRN3-NCV4-MIXED","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-034|||||PP-M2W2-AWS-TRN3-NCV4-MIXED|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-035","","","","","PP-M2W2-AWS-TRN3-NCV4-FP32","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-035|||||PP-M2W2-AWS-TRN3-NCV4-FP32|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-036","","","","","PP-M2W2-AWS-TRN3-NCV4-VECTOR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-036|||||PP-M2W2-AWS-TRN3-NCV4-VECTOR-FP32|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-037","","","","","PP-M2W2-AWS-TRN3-NCV4-SCALAR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-037|||||PP-M2W2-AWS-TRN3-NCV4-SCALAR-FP32|||FIELD-COMP-THROUGHPUT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-038","","CMP-M2W2-AWS-TRN3-TENSOR","","","","","","FIELD-PHY-CLOCK","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-038||CMP-M2W2-AWS-TRN3-TENSOR||||||FIELD-PHY-CLOCK","draft","Tensor Engine 时钟必须保留 component 主体；依赖 audit/field-contract-change-candidate.csv 中 FIELD-PHY-CLOCK 的最小全局合同候选，未改正式 fields.csv。"
"REQ-M2W2-AWS-PKG-039","","CMP-M2W2-AWS-TRN3-SBUF","","","","","","FIELD-MEM-CAPACITY","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-039||CMP-M2W2-AWS-TRN3-SBUF||||||FIELD-MEM-CAPACITY","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-040","","CMP-M2W2-AWS-TRN3-PSUM","","","","","","FIELD-MEM-CAPACITY","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-040||CMP-M2W2-AWS-TRN3-PSUM||||||FIELD-MEM-CAPACITY","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-041","","CMP-M2W2-AWS-TRN3-HBM","","","","","","FIELD-MEM-CAPACITY","conflicting_unresolved","官方固定页面对相同对象、字段和条件给出不一致的单位或数值；候选事实并列保留。","completed","2026-08-13","REQ-M2W2-AWS-PKG-041||CMP-M2W2-AWS-TRN3-HBM||||||FIELD-MEM-CAPACITY","needs_resolution","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-042","","CMP-M2W2-AWS-TRN3-HBM","","","","","","FIELD-MEM-BIDIR-BW","conflicting_unresolved","官方固定页面对相同对象、字段和条件给出不一致的单位或数值；候选事实并列保留。","completed","2026-08-13","REQ-M2W2-AWS-PKG-042||CMP-M2W2-AWS-TRN3-HBM||||||FIELD-MEM-BIDIR-BW","needs_resolution","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-043","","CMP-M2W2-AWS-TRN3-HBM","","","","","","FIELD-MEM-INSTANCE-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-043||CMP-M2W2-AWS-TRN3-HBM||||||FIELD-MEM-INSTANCE-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-044","","CMP-M2W2-AWS-TRN3-DMA","","","","","","FIELD-COMP-UNIT-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-044||CMP-M2W2-AWS-TRN3-DMA||||||FIELD-COMP-UNIT-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-045","","CMP-M2W2-AWS-TRN3-DMA","","","","","","FIELD-MEM-BIDIR-BW","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-045||CMP-M2W2-AWS-TRN3-DMA||||||FIELD-MEM-BIDIR-BW","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-046","","CMP-M2W2-AWS-TRN3-CC","","","","","","FIELD-COMP-UNIT-COUNT","conflicting_unresolved","官方固定页面对相同对象、字段和条件给出不一致的单位或数值；候选事实并列保留。","completed","2026-08-13","REQ-M2W2-AWS-PKG-046||CMP-M2W2-AWS-TRN3-CC||||||FIELD-COMP-UNIT-COUNT","needs_resolution","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-047","","","LINK-M2W2-AWS-TRN3-NEURONLINKV4","","","","","FIELD-INT-PHYSICAL-LINK-COUNT","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-047|||LINK-M2W2-AWS-TRN3-NEURONLINKV4|||||FIELD-INT-PHYSICAL-LINK-COUNT","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-048","","","LINK-M2W2-AWS-TRN3-NEURONLINKV4","","","","","FIELD-INT-AGGREGATE-BW","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-048|||LINK-M2W2-AWS-TRN3-NEURONLINKV4|||||FIELD-INT-AGGREGATE-BW","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-049","OBJ-AWS-TRAINIUM3-CHIP","","","","","","","FIELD-PHY-PROCESS","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-049|OBJ-AWS-TRAINIUM3-CHIP|||||||FIELD-PHY-PROCESS","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-050","","CMP-M2W2-AWS-TRN3-HBM","","","","","","FIELD-MEM-NAME","value_available","已在 2026-08-13 固定的一手页面中找到可定位的芯片实现值。","completed","2026-08-13","REQ-M2W2-AWS-PKG-050||CMP-M2W2-AWS-TRN3-HBM||||||FIELD-MEM-NAME","draft","本要求只覆盖 package 实现事实，不复制作架构对象已有机制事实。"
"REQ-M2W2-AWS-PKG-051","OBJ-AWS-INFERENTIA1-CHIP","","","","","","","FIELD-PHY-PACKAGE","not_found","已固定的一手实现页面未给出该 package 对象的封装方式；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA1-CHIP|FIELD-PHY-PACKAGE|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-052","OBJ-AWS-INFERENTIA1-CHIP","","","","","","","FIELD-PHY-DIE-COUNT","not_found","已固定的一手实现页面未给出该 package 对象的裸片或芯粒数量；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA1-CHIP|FIELD-PHY-DIE-COUNT|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-053","OBJ-AWS-INFERENTIA1-CHIP","","","","","","","FIELD-PHY-INTERPOSER","not_found","已固定的一手实现页面未给出该 package 对象的中介层或基板；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA1-CHIP|FIELD-PHY-INTERPOSER|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-054","OBJ-AWS-INFERENTIA1-CHIP","","","","","","","FIELD-PHY-DIE-AREA","not_found","已固定的一手实现页面未给出该 package 对象的裸片面积；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA1-CHIP|FIELD-PHY-DIE-AREA|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-055","OBJ-AWS-INFERENTIA1-CHIP","","","","","","","FIELD-PHY-TRANSISTORS","not_found","已固定的一手实现页面未给出该 package 对象的晶体管数量；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA1-CHIP|FIELD-PHY-TRANSISTORS|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-056","OBJ-AWS-TRAINIUM1-CHIP","","","","","","","FIELD-PHY-PACKAGE","not_found","已固定的一手实现页面未给出该 package 对象的封装方式；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-TRAINIUM1-CHIP|FIELD-PHY-PACKAGE|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-057","OBJ-AWS-TRAINIUM1-CHIP","","","","","","","FIELD-PHY-DIE-COUNT","not_found","已固定的一手实现页面未给出该 package 对象的裸片或芯粒数量；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-TRAINIUM1-CHIP|FIELD-PHY-DIE-COUNT|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-058","OBJ-AWS-TRAINIUM1-CHIP","","","","","","","FIELD-PHY-INTERPOSER","not_found","已固定的一手实现页面未给出该 package 对象的中介层或基板；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-TRAINIUM1-CHIP|FIELD-PHY-INTERPOSER|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-059","OBJ-AWS-TRAINIUM1-CHIP","","","","","","","FIELD-PHY-DIE-AREA","not_found","已固定的一手实现页面未给出该 package 对象的裸片面积；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-TRAINIUM1-CHIP|FIELD-PHY-DIE-AREA|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-060","OBJ-AWS-TRAINIUM1-CHIP","","","","","","","FIELD-PHY-TRANSISTORS","not_found","已固定的一手实现页面未给出该 package 对象的晶体管数量；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-TRAINIUM1-CHIP|FIELD-PHY-TRANSISTORS|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-061","OBJ-AWS-INFERENTIA2-CHIP","","","","","","","FIELD-PHY-PACKAGE","not_found","已固定的一手实现页面未给出该 package 对象的封装方式；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA2-CHIP|FIELD-PHY-PACKAGE|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-062","OBJ-AWS-INFERENTIA2-CHIP","","","","","","","FIELD-PHY-DIE-COUNT","not_found","已固定的一手实现页面未给出该 package 对象的裸片或芯粒数量；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA2-CHIP|FIELD-PHY-DIE-COUNT|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
"REQ-M2W2-AWS-PKG-063","OBJ-AWS-INFERENTIA2-CHIP","","","","","","","FIELD-PHY-INTERPOSER","not_found","已固定的一手实现页面未给出该 package 对象的中介层或基板；不从产品名、实例配置或相邻代际推断。","completed","2026-08-13","OBJ-AWS-INFERENTIA2-CHIP|FIELD-PHY-INTERPOSER|2026-08-13","draft","not_found 表示完成计划内检索仍无可靠定值，不等于厂商明确声明 not_public。"
