"search_id","requirement_id","searched_date","query_or_path","source_types_checked","result_status","researcher","review_status","notes"
"SEARCH-M2W2-AWS-INF2-PACKAGE","REQ-M2W2-AWS-PKG-061","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A04|SRC-M2-GA-A05；检索 封装方式、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档语料内未找到可靠定值；未声称检查 cloud_service_documentation 或 press_release。"
"SEARCH-M2W2-AWS-INF2-DIE-COUNT","REQ-M2W2-AWS-PKG-062","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A04|SRC-M2-GA-A05；检索 裸片或芯粒数量、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档语料内未找到可靠定值；未声称检查 cloud_service_documentation 或 press_release。"
"SEARCH-M2W2-AWS-INF2-INTERPOSER","REQ-M2W2-AWS-PKG-063","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A04|SRC-M2-GA-A05；检索 中介层或基板、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档语料内未找到可靠定值；未声称检查 cloud_service_documentation 或 press_release。"
"SEARCH-M2W2-AWS-INF2-DIE-AREA","REQ-M2W2-AWS-PKG-064","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A04|SRC-M2-GA-A05；检索 裸片面积、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档语料内未找到可靠定值；未声称检查 cloud_service_documentation 或 press_release。"
"SEARCH-M2W2-AWS-INF2-TRANSISTORS","REQ-M2W2-AWS-PKG-065","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A04|SRC-M2-GA-A05；检索 晶体管数量、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档语料内未找到可靠定值；未声称检查 cloud_service_documentation 或 press_release。"
"SEARCH-M2W2-AWS-TRN3-PACKAGE","REQ-M2W2-AWS-PKG-066","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A06|SRC-M2-GA-A07|SRC-M2-GA-A08|SRC-M2-GA-A10；检索 封装方式、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation;press_release","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档与 A08 新闻稿语料内未找到可靠定值；未声称检查 cloud_service_documentation。"
"SEARCH-M2W2-AWS-TRN3-DIE-COUNT","REQ-M2W2-AWS-PKG-067","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A06|SRC-M2-GA-A07|SRC-M2-GA-A08|SRC-M2-GA-A10；检索 裸片或芯粒数量、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation;press_release","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档与 A08 新闻稿语料内未找到可靠定值；未声称检查 cloud_service_documentation。"
"SEARCH-M2W2-AWS-TRN3-INTERPOSER","REQ-M2W2-AWS-PKG-068","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A06|SRC-M2-GA-A07|SRC-M2-GA-A08|SRC-M2-GA-A10；检索 中介层或基板、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation;press_release","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档与 A08 新闻稿语料内未找到可靠定值；未声称检查 cloud_service_documentation。"
"SEARCH-M2W2-AWS-TRN3-DIE-AREA","REQ-M2W2-AWS-PKG-069","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A06|SRC-M2-GA-A07|SRC-M2-GA-A08|SRC-M2-GA-A10；检索 裸片面积、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation;press_release","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档与 A08 新闻稿语料内未找到可靠定值；未声称检查 cloud_service_documentation。"
"SEARCH-M2W2-AWS-TRN3-TRANSISTORS","REQ-M2W2-AWS-PKG-070","2026-08-13","M2-W2 固定 AWS package 语料：SRC-M2-GA-A06|SRC-M2-GA-A07|SRC-M2-GA-A08|SRC-M2-GA-A10；检索 晶体管数量、package、die、chiplet、interposer、substrate 等对应表述。","developer_documentation;press_release","no_reliable_result","m2_w2_aws_package_facts","draft","在本包固定的开发文档与 A08 新闻稿语料内未找到可靠定值；未声称检查 cloud_service_documentation。"
