"assertion_id","fact_id","source_id","claim_role","assertion_mode","assertion_relation","raw_value_text","raw_value_number","raw_unit","source_locator","quoted_context","extraction_status","extractor","reviewer","review_date","assertion_fingerprint","review_status","notes"
"ASSERT-M2NA-0018","FACT-M2NA-AMPERE-SPARSE-DETAIL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Select input activations using sparse-weight indices and skip zero-weight multiplication","","","PDF p.31 Figure 12","skip the compute on entries that have zero values","source_checked","m2_arch_nvidia_amd","","2026-08-21","FACT-M2NA-AMPERE-SPARSE-DETAIL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.31 Figure 12","draft","Supports select and skip behavior. PTX qualifies metadata semantics."
"ASSERT-M2NA-0021","FACT-M2NA-AMPERE-SW","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","qualifies","CUDA exposes asynchronous copy and barrier","","","PDF pp.21 and 40","available using CUDA 11","source_checked","m2_arch_nvidia_amd","","2026-08-21","FACT-M2NA-AMPERE-SW|SRC-M2NA-NVIDIA-AMPERE-WP-2020|qualifies|PDF pp.21 and 40","draft","Whitepaper gives mechanism context. Official CUDA and PTX versions are separate assertions."
"ASSERT-R1-GA100-AMPERE-ASYNC-PTX70","FACT-M2NA-AMPERE-ASYNC-EXEC","SRC-NVIDIA-PTX-ISA-7-0","architecture_mechanism","direct_statement","qualifies","global to shared asynchronous copy","","","PTX ISA 7.0, cp.async and sm_80 target sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-ASYNC-EXEC|SRC-NVIDIA-PTX-ISA-7-0|qualifies|PTX ISA 7.0, cp.async and sm_80 target sections","draft",""
"ASSERT-R1-GA100-AMPERE-BARRIER-SCHED-01","FACT-R1-GA100-AMPERE-BARRIER-SCHED","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Asynchronous barrier with split arrive and wait","","","PDF p.21 and Figure 15 p.40","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-BARRIER-SCHED|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21 and Figure 15 p.40","draft",""
"ASSERT-R1-GA100-AMPERE-BF16-B-01","FACT-R1-GA100-AMPERE-BF16-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","BF16","","","PDF p.27 Table 3, BF16 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-BF16-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, BF16 row","draft",""
"ASSERT-R1-GA100-AMPERE-BINARY-A-01","FACT-R1-GA100-AMPERE-BINARY-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Binary","","","PDF p.27 Table 3, Binary row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-BINARY-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, Binary row","draft",""
"ASSERT-R1-GA100-AMPERE-BINARY-ACC-01","FACT-R1-GA100-AMPERE-BINARY-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT32","","","PDF p.27 Table 3, Binary row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-BINARY-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, Binary row","draft",""
"ASSERT-R1-GA100-AMPERE-BINARY-B-01","FACT-R1-GA100-AMPERE-BINARY-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Binary","","","PDF p.27 Table 3, Binary row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-BINARY-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, Binary row","draft",""
"ASSERT-R1-GA100-AMPERE-CUDA-SIMT-PTX70","FACT-M2NA-AMPERE-CUDA-EXEC","SRC-NVIDIA-PTX-ISA-7-0","architecture_mechanism","inferred","supports","SIMT threads execute in warps","","","PTX ISA 7.0, sections 2.2 and 3.1","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-CUDA-EXEC|SRC-NVIDIA-PTX-ISA-7-0|supports|PTX ISA 7.0, sections 2.2 and 3.1","draft",""
"ASSERT-R1-GA100-AMPERE-FP16-ACC16-A-WP","FACT-R1-GA100-AMPERE-FP16-ACC16-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP16","","","PDF p.27 Table 3, FP16 to FP16 accumulator row","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-AMPERE-FP16-ACC16-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, FP16 to FP16 accumulator row","draft",""
"ASSERT-R1-GA100-AMPERE-FP16-ACC16-ACC-WP","FACT-R1-GA100-AMPERE-FP16-ACC16-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP16","","","PDF p.27 Table 3, FP16 to FP16 accumulator row","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-AMPERE-FP16-ACC16-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, FP16 to FP16 accumulator row","draft",""
"ASSERT-R1-GA100-AMPERE-FP16-ACC16-B-WP","FACT-R1-GA100-AMPERE-FP16-ACC16-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP16","","","PDF p.27 Table 3, FP16 to FP16 accumulator row","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-AMPERE-FP16-ACC16-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, FP16 to FP16 accumulator row","draft",""
"ASSERT-R1-GA100-AMPERE-FP64-ACC-01","FACT-R1-GA100-AMPERE-FP64-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","IEEE FP64","","","PDF p.27 Table 3, IEEE FP64 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-FP64-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, IEEE FP64 row","draft",""
"ASSERT-R1-GA100-AMPERE-FP64-B-01","FACT-R1-GA100-AMPERE-FP64-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","IEEE FP64","","","PDF p.27 Table 3, IEEE FP64 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-FP64-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, IEEE FP64 row","draft",""
"ASSERT-R1-GA100-AMPERE-INT4-A-01","FACT-R1-GA100-AMPERE-INT4-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT4","","","PDF p.27 Table 3, INT4 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-INT4-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, INT4 row","draft",""
"ASSERT-R1-GA100-AMPERE-INT4-ACC-01","FACT-R1-GA100-AMPERE-INT4-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT32","","","PDF p.27 Table 3, INT4 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-INT4-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, INT4 row","draft",""
"ASSERT-R1-GA100-AMPERE-INT4-B-01","FACT-R1-GA100-AMPERE-INT4-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT4","","","PDF p.27 Table 3, INT4 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-INT4-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, INT4 row","draft",""
"ASSERT-R1-GA100-AMPERE-INT8-ACC-01","FACT-R1-GA100-AMPERE-INT8-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT32","","","PDF p.27 Table 3, INT8 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-INT8-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, INT8 row","draft",""
"ASSERT-R1-GA100-AMPERE-INT8-B-01","FACT-R1-GA100-AMPERE-INT8-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT8","","","PDF p.27 Table 3, INT8 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-INT8-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, INT8 row","draft",""
"ASSERT-R1-GA100-AMPERE-NVLINK-FAULT-01","FACT-R1-GA100-AMPERE-NVLINK-FAULT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","improved error detection and recovery","","","PDF pp.16-17, third-generation NVLink reliability description","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-NVLINK-FAULT|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.16-17, third-generation NVLink reliability description","draft",""
"ASSERT-R1-GA100-AMPERE-NVLINK-LR-FAULT-ISSCC","FACT-R1-GA100-AMPERE-NVLINK-LR-FAULT","SRC-NVIDIA-A100-ISSCC-2021","independent_validation","direct_statement","supports","uses NRZ signaling and achieves 1e-15 BER without requiring a FEC","","","PDF p.1 right column, third paragraph","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-AMPERE-NVLINK-LR-FAULT|SRC-NVIDIA-A100-ISSCC-2021|supports|PDF p.1 right column, third paragraph","draft",""
"ASSERT-R1-GA100-AMPERE-NVLINK-LR-PHY-ISSCC","FACT-R1-GA100-AMPERE-NVLINK-LR-PHY","SRC-NVIDIA-A100-ISSCC-2021","independent_validation","direct_statement","supports","LR mode uses 3-tap Tx FIR, Rx CTLE, PRML sequence detection, Viterbi convolutional decoder, and baud-rate clock recovery","","","PDF p.1 right column, third paragraph; Figure 3.2.5 on p.2","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-AMPERE-NVLINK-LR-PHY|SRC-NVIDIA-A100-ISSCC-2021|supports|PDF p.1 right column, third paragraph; Figure 3.2.5 on p.2","draft",""
"ASSERT-R1-GA100-AMPERE-NVLINK-REMOTE-MEMORY-WP","FACT-R1-GA100-AMPERE-NVLINK-REMOTE-MEMORY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","peer GPU memory access, non-posted write error attribution, and remote GPU page fault return","","","PDF pp.52-54, NVLink reliability and remote-memory behavior","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-AMPERE-NVLINK-REMOTE-MEMORY|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.52-54, NVLink reliability and remote-memory behavior","draft",""
"ASSERT-R1-GA100-AMPERE-REDUCE-DETAIL-01","FACT-R1-GA100-AMPERE-REDUCE-DETAIL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Warp-wide reduction instruction supports arithmetic ADD, MIN, and MAX and logical AND, OR, and XOR.","","","PDF p.67 Figure 35","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-REDUCE-DETAIL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.67 Figure 35","draft",""
"ASSERT-R1-GA100-AMPERE-REDUCE-LEVEL-01","FACT-R1-GA100-AMPERE-REDUCE-LEVEL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","dedicated_instruction","","","PDF p.67 Figure 35","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-REDUCE-LEVEL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.67 Figure 35","draft",""
"ASSERT-R1-GA100-AMPERE-REDUCE-LIMIT-01","FACT-R1-GA100-AMPERE-REDUCE-LIMIT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Other data types or reduction operations use a software implementation.","","","PDF p.67 Figure 35","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-REDUCE-LIMIT|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.67 Figure 35","draft",""
"ASSERT-R1-GA100-AMPERE-SM-SIMT-PTX70","FACT-M2NA-AMPERE-SM-EXEC","SRC-NVIDIA-PTX-ISA-7-0","architecture_mechanism","inferred","supports","SIMT execution model","","","PTX ISA 7.0, section 2.2","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-SM-EXEC|SRC-NVIDIA-PTX-ISA-7-0|supports|PTX ISA 7.0, section 2.2","draft",""
"ASSERT-R1-GA100-AMPERE-SPARSE-BF16-01","FACT-R1-GA100-AMPERE-SPARSE-BF16","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","supports","BF16 2:4","","","PTX ISA 7.2, section 9.7.13.5.1 and revision history","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-SPARSE-BF16|SRC-NVIDIA-PTX-ISA-7-2|supports|PTX ISA 7.2, section 9.7.13.5.1 and revision history","draft",""
"ASSERT-R1-GA100-AMPERE-SPARSE-FP16-01","FACT-R1-GA100-AMPERE-SPARSE-FP16","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","supports","FP16 2:4","","","PTX ISA 7.2, section 9.7.13.5.1 and revision history","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-SPARSE-FP16|SRC-NVIDIA-PTX-ISA-7-2|supports|PTX ISA 7.2, section 9.7.13.5.1 and revision history","draft",""
"ASSERT-R1-GA100-AMPERE-SPARSE-INT4-01","FACT-R1-GA100-AMPERE-SPARSE-INT4","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","supports","INT4 pair-wise 4:8","","","PTX ISA 7.2, section 9.7.13.5.1 and revision history","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-SPARSE-INT4|SRC-NVIDIA-PTX-ISA-7-2|supports|PTX ISA 7.2, section 9.7.13.5.1 and revision history","draft",""
"ASSERT-R1-GA100-AMPERE-SPARSE-INT8-01","FACT-R1-GA100-AMPERE-SPARSE-INT8","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","supports","INT8 2:4","","","PTX ISA 7.2, section 9.7.13.5.1 and revision history","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-SPARSE-INT8|SRC-NVIDIA-PTX-ISA-7-2|supports|PTX ISA 7.2, section 9.7.13.5.1 and revision history","draft",""
"ASSERT-R1-GA100-AMPERE-SPARSE-LEVEL-PTX72","FACT-M2NA-AMPERE-SPARSE-LEVEL","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","supports","mma.sp warp-level sparse matrix multiply-accumulate instruction","","","PTX ISA 7.2, section 9.7.13.5.1","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-M2NA-AMPERE-SPARSE-LEVEL|SRC-NVIDIA-PTX-ISA-7-2|supports|PTX ISA 7.2, section 9.7.13.5.1","draft","Semantically supports dedicated_instruction. PTX 7.0 and 7.2 remain one source family and are not independent of each other."
"ASSERT-R1-GA100-AMPERE-SPARSE-METADATA-PTX72","FACT-M2NA-AMPERE-SPARSE-DETAIL","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","qualifies","metadata operand identifies sparse elements for mma.sp","","","PTX ISA 7.2, section 9.7.13.5.1","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-SPARSE-DETAIL|SRC-NVIDIA-PTX-ISA-7-2|qualifies|PTX ISA 7.2, section 9.7.13.5.1","draft",""
"ASSERT-R1-GA100-AMPERE-SPARSE-TF32-01","FACT-R1-GA100-AMPERE-SPARSE-TF32","SRC-NVIDIA-PTX-ISA-7-2","architecture_mechanism","direct_statement","supports","TF32 1:2","","","PTX ISA 7.2, section 9.7.13.5.1 and revision history","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-SPARSE-TF32|SRC-NVIDIA-PTX-ISA-7-2|supports|PTX ISA 7.2, section 9.7.13.5.1 and revision history","draft",""
"ASSERT-R1-GA100-AMPERE-SW-CUDAPG110","FACT-M2NA-AMPERE-SW","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","architecture_mechanism","direct_statement","supports","CUDA 11.0 support targeting Compute Capability 8.0","","","CUDA C++ Programming Guide 11.0, Compute Capability 8.x async-copy and barrier sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-SW|SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0|supports|CUDA C++ Programming Guide 11.0, Compute Capability 8.x async-copy and barrier sections","draft",""
"ASSERT-R1-GA100-AMPERE-SW-ISSCC-CAVEAT","FACT-M2NA-AMPERE-SW","SRC-NVIDIA-A100-ISSCC-2021","conflict_evidence","direct_statement","contradicts","supported in CUDA 8.0","","","PDF p.2, asynchronous barrier paragraph","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-SW|SRC-NVIDIA-A100-ISSCC-2021|contradicts|PDF p.2, asynchronous barrier paragraph","draft","The contradiction is retained as source evidence only and does not create an accepted CUDA 8.0 fact."
"ASSERT-R1-GA100-AMPERE-SW-MATURITY-01","FACT-R1-GA100-AMPERE-SW-MATURITY","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","architecture_mechanism","inferred","supports","documented CUDA 11.0 support","","","CUDA C++ Programming Guide 11.0, Compute Capability 8.x and async-copy sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-SW-MATURITY|SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0|supports|CUDA C++ Programming Guide 11.0, Compute Capability 8.x and async-copy sections","draft",""
"ASSERT-R1-GA100-AMPERE-SW-PTX70","FACT-M2NA-AMPERE-SW","SRC-NVIDIA-PTX-ISA-7-0","architecture_mechanism","direct_statement","supports","PTX ISA 7.0 and sm_80","","","PTX ISA 7.0, revision history and sm_80 target sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-M2NA-AMPERE-SW|SRC-NVIDIA-PTX-ISA-7-0|supports|PTX ISA 7.0, revision history and sm_80 target sections","draft",""
"ASSERT-R1-GA100-AMPERE-TF32-B-01","FACT-R1-GA100-AMPERE-TF32-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","TF32","","","PDF p.27 Table 3, TF32 row","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-TF32-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3, TF32 row","draft",""
"ASSERT-R1-GA100-AMPERE-TF32-CONVERSION-01","FACT-R1-GA100-AMPERE-TF32-CONVERSION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP32 input, TF32 multiply, FP32 output","","","PDF p.26 and Figure 9 p.27","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-TF32-CONVERSION|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.26 and Figure 9 p.27","draft",""
