"signoff_row_id","target_path","pk_column","pk_value","source_path","source_sha256","source_bytes","source_review_status","authorized_review_status","semantic_status_column","semantic_status_before","semantic_status_after","signed_source_line_sha256","canonical_source_row_sha256","canonical_authorized_row_sha256","formal_premerge_sha256","formal_premerge_bytes"
"ASC950-SIGN-0011","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-PHYSICAL","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","147aefb2edf748d6e71afa2c6730f1eabf344b09520a0553ef90d5ec679500eb","147aefb2edf748d6e71afa2c6730f1eabf344b09520a0553ef90d5ec679500eb","9c44bbb17da2ad1889cf57e0f7bb56b959de6cd33b5783da9cc5c03a119088eb","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0012","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-COMPUTE","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","7560b178a723eb3edef233776b86ea5259d7d5d41a38190bfa22aac7dfb2f20b","7560b178a723eb3edef233776b86ea5259d7d5d41a38190bfa22aac7dfb2f20b","9190919f4ed0fef13ee3680e5d138f399e3a83ba4d93a0726368e61e19151ac2","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0013","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-NUMERICS","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","27c6135905720ca812c594d372e7d0aaef646b540a4b13b7caa560c3df07bfb5","27c6135905720ca812c594d372e7d0aaef646b540a4b13b7caa560c3df07bfb5","e1caeeed59b59835022be564b458046269b151afc56d23288f9b13150fb48ed7","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0014","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-MEMORY","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","5f0bb2485385f034fe4f7caba9360935a20ef76287c67fe8d4ef7c730918bbef","5f0bb2485385f034fe4f7caba9360935a20ef76287c67fe8d4ef7c730918bbef","32afea2c4def7dce67a4166f2f1727c81b86719a0d5354ae066fd1c89f31a8a7","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0015","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-INTERCONNECT","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","c30a44f18e84c4680804d5b2771b4883ce6521b4c55c5af05d90282e3f01a1ac","c30a44f18e84c4680804d5b2771b4883ce6521b4c55c5af05d90282e3f01a1ac","63342c4078264ef40c6ef999039fa5928f2e201d4bf90252ac039f5072b47d79","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0016","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-SPECIAL_ENGINES","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","3b08b619f3c5ee80b9a076ee4a11f65705700cd0a2deb254b58f6de6959d7883","3b08b619f3c5ee80b9a076ee4a11f65705700cd0a2deb254b58f6de6959d7883","39b9a858b990b4e20aada6cb6d0e061c54aba92a559274c22b61cc868336ff3a","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0017","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-SOFTWARE","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","a022354262d1a87089abc0aeb8a90379094e00a9b6a7e8b3aee59cc8f2fd7a32","a022354262d1a87089abc0aeb8a90379094e00a9b6a7e8b3aee59cc8f2fd7a32","ce6b6daf79fb987fe7463356e93c96c22846f9908c865b9a5294abc82b148b4b","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0018","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-PR-EVIDENCE","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","7c5add810a7ddbb981db339b631a329be1f9d3dec2d7495082784f2abb4a7b1a","7c5add810a7ddbb981db339b631a329be1f9d3dec2d7495082784f2abb4a7b1a","0601b0a5178e3d481415b5f918264cd49f025ba97eca75e243296da27e5227e7","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0019","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-IDENTITY","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","a53ad46f3e45b1312fd1590a787b71a6a48215ae3da12516d7f41ffdeb23d5e8","a53ad46f3e45b1312fd1590a787b71a6a48215ae3da12516d7f41ffdeb23d5e8","ee928b7a2e2f9c9f488b440061df7976434a33ab82f835a9a3729a4cf2f0e1b2","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0020","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-PHYSICAL","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","689ae51853b01139af23e2a506c3ba74f68440e8ba12ec0ab264ca5227c34857","689ae51853b01139af23e2a506c3ba74f68440e8ba12ec0ab264ca5227c34857","e6d5f3fa4ed13f6dbcb084c974d23cca4e5c11555c397e26bdf07c9a0c462761","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0021","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-COMPUTE","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","93ee2af0a542108113014c5155594c3b4c478d84845af8bcd2c75a74aa25a3e8","93ee2af0a542108113014c5155594c3b4c478d84845af8bcd2c75a74aa25a3e8","20feb6ad06ed7e8003c34cf278003439fb2cb593284db1f6ecee6e504ad68a85","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0022","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-NUMERICS","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","da29a4e2dca79d9995858fcb7c2153f2820b7f1157e2cadc8508810de6f2d433","da29a4e2dca79d9995858fcb7c2153f2820b7f1157e2cadc8508810de6f2d433","15284919dfd758ef84198d761e1e4590551215d60710f3c5191a03d3c496b074","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0023","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-MEMORY","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","b5697e33c702e98d3c3670a3ef3efcab7379fd2d4e132889fe5b2f5b4956e9e3","b5697e33c702e98d3c3670a3ef3efcab7379fd2d4e132889fe5b2f5b4956e9e3","c540b0eef42530d480c545fd64c6bb532e6049d7ff7e679c56c02034fca358d3","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0024","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-INTERCONNECT","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","e225eb20ae3966eb03a047044aafd19e3572ab9686c758ff7c03724ed0af6f32","e225eb20ae3966eb03a047044aafd19e3572ab9686c758ff7c03724ed0af6f32","18ac2cbd3cea8268e83040c22e9625f755a5241785fe3d33c07cad26ef302fc6","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0025","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-SPECIAL_ENGINES","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","8b6e8b501084fd16d063b2af72594268347860ad4dc8345ced5f484334a557b1","8b6e8b501084fd16d063b2af72594268347860ad4dc8345ced5f484334a557b1","18b3fc78ea819a66fa0d3ba220a881bf8349b2a8016c6e204f032d378a1da977","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0026","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-SOFTWARE","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","7b81e1c6f3e57eec3e27218522f01be4fcfebb023cbbb03753a29fe6422ac860","7b81e1c6f3e57eec3e27218522f01be4fcfebb023cbbb03753a29fe6422ac860","43e7e857a6be060bf88e76f4af635e5be88ee0fb04a55be5e924649348ea27b0","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0027","数据/card-completeness.csv","card_completeness_id","CC-M2W3-HUAWEI-ASC950-DT-EVIDENCE","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/card-completeness.csv","c58424d5e9af992122aa2421516be5c64c4570ce8ad60d9c9bf5d773cf1b5de3","6444","draft","reviewed","","","","49db66fa397ff34e5a922dab0a693a45875ad27569520573ec79448fb870621d","49db66fa397ff34e5a922dab0a693a45875ad27569520573ec79448fb870621d","9a583af2a2f662b91110dfe6574cded1b4f41abfb6aa655ec97c2cddc6813e0f","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","74967"
"ASC950-SIGN-0028","数据/components.csv","component_id","COMP-M2W3-HUAWEI-ASC950-DIE-AI-PEAK","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/components.csv","a5a7989496d1c687328925502cfe81aeaaf975fa8f7f1dce50e85d0de8b70abd","1269","draft","reviewed","","","","bfeb0d7b48d0ec4933af64f886ab94dfcadc5ae665694f8fb4f35f1c95529d4a","bfeb0d7b48d0ec4933af64f886ab94dfcadc5ae665694f8fb4f35f1c95529d4a","162a75c06805224a820d397acb4398288628e0f90ea17e8c2384feb76a6a9e5f","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"ASC950-SIGN-0029","数据/components.csv","component_id","COMP-M2W3-HUAWEI-ASC950-DIE-VECTOR","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/components.csv","a5a7989496d1c687328925502cfe81aeaaf975fa8f7f1dce50e85d0de8b70abd","1269","draft","reviewed","","","","da90633bd8453700dac67d5655c0dfe1d804c197039099588b79b325a79e7e7d","da90633bd8453700dac67d5655c0dfe1d804c197039099588b79b325a79e7e7d","ad194c2dc7e7c5154ba820be741857c5f80be0cdaf708ecf7971b447f080a4d0","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"ASC950-SIGN-0030","数据/components.csv","component_id","COMP-M2W3-HUAWEI-ASC950-DIE-MEMACCESS","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/components.csv","a5a7989496d1c687328925502cfe81aeaaf975fa8f7f1dce50e85d0de8b70abd","1269","draft","reviewed","","","","d4d73bc53f888144434b1e03467772fcd21883a0a73e7a8132a17f5b1a8c80be","d4d73bc53f888144434b1e03467772fcd21883a0a73e7a8132a17f5b1a8c80be","8d16bc386987a2e5549bb770d7427794b3c5b681a95a0966c631e57ceb36d460","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"ASC950-SIGN-0031","数据/components.csv","component_id","COMP-M2W3-HUAWEI-ASC950PR-VENDOR-PEAK","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/components.csv","a5a7989496d1c687328925502cfe81aeaaf975fa8f7f1dce50e85d0de8b70abd","1269","draft","reviewed","","","","b35353ee1c816f37cac7f6119f6c3ef8729b80dcb35b2d7baca6021264a9b580","b35353ee1c816f37cac7f6119f6c3ef8729b80dcb35b2d7baca6021264a9b580","48c5044183708b37119d73d94652f01ea8b92fd740b22be2c8649a3a72190f45","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"ASC950-SIGN-0032","数据/components.csv","component_id","COMP-M2W3-HUAWEI-ASC950PR-HIBL1","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/components.csv","a5a7989496d1c687328925502cfe81aeaaf975fa8f7f1dce50e85d0de8b70abd","1269","draft","reviewed","","","","ca37b7131fb80cedb924cc912f8756bdf26d6dd26985d50aef705724da6ecc8e","ca37b7131fb80cedb924cc912f8756bdf26d6dd26985d50aef705724da6ecc8e","7004acaae7b7d9637d430ac5348766a966ac4cbf994606bbf5f83a4dfdfe787f","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"ASC950-SIGN-0033","数据/components.csv","component_id","COMP-M2W3-HUAWEI-ASC950DT-HIZQ2","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/components.csv","a5a7989496d1c687328925502cfe81aeaaf975fa8f7f1dce50e85d0de8b70abd","1269","draft","reviewed","","","","797af98417ea91312494019c015f60d807b091d840084fe151ecc5a243385331","797af98417ea91312494019c015f60d807b091d840084fe151ecc5a243385331","66bd4b4357eb76601ea2c0eab85ec8c3f59a48da4817264cdc82d47ac8a069c1","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"ASC950-SIGN-0034","数据/condition-sets.csv","condition_set_id","COND-M2W3-HUAWEI-ASC950-DIE-FP8-ROADMAP","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/condition-sets.csv","fd41c740e82fe579a2c40f116b6749ea599031aaaf2b849284f2672d9b07aaac","4634","needs_resolution","needs_resolution","","","","6bc0ee22bc66422fe3e33b42ad6d9c15d6c7095746303d3d26bd55f4a9d8bea9","6bc0ee22bc66422fe3e33b42ad6d9c15d6c7095746303d3d26bd55f4a9d8bea9","6bc0ee22bc66422fe3e33b42ad6d9c15d6c7095746303d3d26bd55f4a9d8bea9","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"ASC950-SIGN-0035","数据/condition-sets.csv","condition_set_id","COND-M2W3-HUAWEI-ASC950-DIE-MXFP8-ROADMAP","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/condition-sets.csv","fd41c740e82fe579a2c40f116b6749ea599031aaaf2b849284f2672d9b07aaac","4634","needs_resolution","needs_resolution","","","","bd97b5a1e5523b0e1a76dff9c37f1674bc7dabb2a8edf3995c5b888f1bb64107","bd97b5a1e5523b0e1a76dff9c37f1674bc7dabb2a8edf3995c5b888f1bb64107","bd97b5a1e5523b0e1a76dff9c37f1674bc7dabb2a8edf3995c5b888f1bb64107","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"ASC950-SIGN-0036","数据/condition-sets.csv","condition_set_id","COND-M2W3-HUAWEI-ASC950-DIE-HIF8-ROADMAP","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/condition-sets.csv","fd41c740e82fe579a2c40f116b6749ea599031aaaf2b849284f2672d9b07aaac","4634","needs_resolution","needs_resolution","","","","b5a9edcefd249a3a1c92facd29241020d1ba27af38a5054b63c99a6965383d27","b5a9edcefd249a3a1c92facd29241020d1ba27af38a5054b63c99a6965383d27","b5a9edcefd249a3a1c92facd29241020d1ba27af38a5054b63c99a6965383d27","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"ASC950-SIGN-0037","数据/condition-sets.csv","condition_set_id","COND-M2W3-HUAWEI-ASC950-DIE-MXFP4-ROADMAP","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/condition-sets.csv","fd41c740e82fe579a2c40f116b6749ea599031aaaf2b849284f2672d9b07aaac","4634","needs_resolution","needs_resolution","","","","3f167ee7c38d25c5207f853ed79e0fc22b3afc2819090ecbc345ba640c868cbd","3f167ee7c38d25c5207f853ed79e0fc22b3afc2819090ecbc345ba640c868cbd","3f167ee7c38d25c5207f853ed79e0fc22b3afc2819090ecbc345ba640c868cbd","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"ASC950-SIGN-0038","数据/condition-sets.csv","condition_set_id","COND-M2W3-HUAWEI-ASC950-DIE-MECHANISM-ROADMAP","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/condition-sets.csv","fd41c740e82fe579a2c40f116b6749ea599031aaaf2b849284f2672d9b07aaac","4634","needs_resolution","needs_resolution","","","","0fe5ec57536ce37aab809cc0c29a7479df32228a5755e7b52ee6a159b7d83ecc","0fe5ec57536ce37aab809cc0c29a7479df32228a5755e7b52ee6a159b7d83ecc","0fe5ec57536ce37aab809cc0c29a7479df32228a5755e7b52ee6a159b7d83ecc","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
