"signoff_row_id","binding_kind","source_path","source_sha256","source_bytes","target_path","pk_column","pk_value","source_review_status","authorized_review_status","semantic_status_column","semantic_status_before","semantic_status_after","source_line_sha256","freeze_manifest_sha256","freeze_manifest_bytes","freeze_aggregate_sha256","formal_baseline_manifest_sha256","formal_baseline_manifest_bytes","formal_baseline_aggregate_sha256","temporary_merge_validator_checks","verdict","reviewer","review_date","notes"
"MI350P-SIGN-0011","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-HBM3E","draft","reviewed","","","","c83939da2e3d3a6ec5972d2ac6279a625d97e2f7cf01a8e308d9ec0c95f3ecfb","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0012","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-LLC","draft","reviewed","","","","c7aee2a793b7968aa853dd9df888815fc4e68c2e047f78ff2b6af997879e4967","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0013","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-MATRIX","draft","reviewed","","","","4457a1dc201dac0d71efffc4499a21ff4784840b9741317d9fdb74607fb817c8","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0014","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-VECTOR","draft","reviewed","","","","11dd803045ac42e81b22fa2d01e88503aba4738dd91dc20e0fcfdc0de323bfcc","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0015","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-HBM3E-PEAK-BW","draft","reviewed","","","","dc7bf58fd0bd3c2bed862d9adbeed99dc414699a7343d60ff9d2e211cc22267d","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0016","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-IOD-COUNT","draft","reviewed","","","","bcef21a23601f327388bb04a87c414a8cd18e3def56a5732b497b904e41f7df2","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0017","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PCIE-BW","draft","reviewed","","","","d7e98eff1f08966ce309cd570038c81016452444d1a8292202afcc3dd79e7971","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0018","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-MATRIX-BASE","draft","reviewed","","","","d531396d61e72149f0fe8c0299ebb3012be5d2469796089317fa6e3d55fd6d58","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0019","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-MATRIX-STRUCTURED","draft","reviewed","","","","b69ff42be9c08697d610bf19f9737cb40725e17f2bc17eabb8bd763e506267cd","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0020","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-MATRIX-UNSPEC","draft","reviewed","","","","f8ed84fd1d7300bfd8d2e816870af9213865868cc6d1824bc49550a3baf23f78","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0021","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-VECTOR","draft","reviewed","","","","295e728927f8a49ef497142a7a47765967e4f05e35bff33bc0f258bff195cdef","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0022","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-POWER-CONFIG","draft","reviewed","","","","9a56c1aa93b8ac9b18f3bd2af2e0b8a91143925a6d183eed8bdd544488098d3d","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0023","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-POWER-MAX","draft","reviewed","","","","9f668de7ec7990ca617f06594215425db9f14222dfc75dea2067cb5f8d9b49c5","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0024","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-XCD-COUNT","draft","reviewed","","","","59c98b6a0ff213843fd0a1b7019441f7d415dbf5ea9ae0be7fab70d8b5b042f6","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0025","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-BF16-MATRIX-BASE-PEAK-PRODUCT","draft","reviewed","","","","08f33ebc4e974580f31552baefffecbfe5199987a72a679c3c1b6028e72c8a08","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0026","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-BF16-MATRIX-SPARSE-PEAK-PRODUCT","draft","reviewed","","","","d9dc32e667736b6b0af3d85b49eed7052607101807624926322a1c3b3da6e748","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0027","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-CLOCK-BROCHURE","draft","reviewed","","","","3aa14d9588256e21597f69a08d1145048ac8767966a282cb5df0921cb435731b","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"MI350P-SIGN-0028","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-CLOCK-PRODUCT","draft","reviewed","","","","2c201d6775761acde19b8b403019785436400f470afedf5ca25333f3115ae9da","1cb279b56f4fbfc688ed2f798646a93baed02ffbd34a647ffecf4cb6672f0e01","5567","152df43e8b64c2b78c54a41c6cf9bd7acfa4d3315fcf33d6128399b22f2f8825","68773358da2fe590aaaecdcccdaf0e68d61176df35d4b759dad14b4ae1174e5c","3970","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","111343","accept","m2_final_review_mi350p","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
