"signoff_row_id","target_path","pk_column","pk_value","source_path","source_sha256","source_bytes","source_review_status","authorized_review_status","semantic_status_column","semantic_status_before","semantic_status_after","signed_source_line_sha256","canonical_source_row_sha256","canonical_authorized_row_sha256","formal_premerge_sha256","formal_premerge_bytes"
"MI350P-SIGN-0011","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-HBM3E","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","draft","reviewed","","","","c83939da2e3d3a6ec5972d2ac6279a625d97e2f7cf01a8e308d9ec0c95f3ecfb","c83939da2e3d3a6ec5972d2ac6279a625d97e2f7cf01a8e308d9ec0c95f3ecfb","e1f5286ce2d4f48119fbf79859356ab4a653838c61d9aafeec9ad8fd2e2dc093","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI350P-SIGN-0012","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-LLC","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","draft","reviewed","","","","c7aee2a793b7968aa853dd9df888815fc4e68c2e047f78ff2b6af997879e4967","c7aee2a793b7968aa853dd9df888815fc4e68c2e047f78ff2b6af997879e4967","fe8a09a1c75ae4c1a87b4e72d559247866fe279d546ae58d228d693735b19740","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI350P-SIGN-0013","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","draft","reviewed","","","","4457a1dc201dac0d71efffc4499a21ff4784840b9741317d9fdb74607fb817c8","4457a1dc201dac0d71efffc4499a21ff4784840b9741317d9fdb74607fb817c8","aee6af71e254c3898c2c9e365eeb59ba9dfad447f908bbfddd656741b84004d9","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI350P-SIGN-0014","数据/components.csv","component_id","COMP-M2W3-AMD-MI350P-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/components.csv","083aff17ad5f9bc4c1c586526d5c0541352bd3a186f81284f0a0b426a2164f25","1131","draft","reviewed","","","","11dd803045ac42e81b22fa2d01e88503aba4738dd91dc20e0fcfdc0de323bfcc","11dd803045ac42e81b22fa2d01e88503aba4738dd91dc20e0fcfdc0de323bfcc","2071000db8217288aafef711b4c32b1e3206d3bbac9bd687361e35d6a512ec0a","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","43819"
"MI350P-SIGN-0015","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-HBM3E-PEAK-BW","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","dc7bf58fd0bd3c2bed862d9adbeed99dc414699a7343d60ff9d2e211cc22267d","dc7bf58fd0bd3c2bed862d9adbeed99dc414699a7343d60ff9d2e211cc22267d","f25e7a7d5ff7fe39f519f9eb947de05e5314ca8ff6249024b2f560b351d94ccd","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0016","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-IOD-COUNT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","bcef21a23601f327388bb04a87c414a8cd18e3def56a5732b497b904e41f7df2","bcef21a23601f327388bb04a87c414a8cd18e3def56a5732b497b904e41f7df2","33a84ff283715c5b0474a46c8cd1e3f8b66292e9bcecba73e930cc9306c43e4b","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0017","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PCIE-BW","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","d7e98eff1f08966ce309cd570038c81016452444d1a8292202afcc3dd79e7971","d7e98eff1f08966ce309cd570038c81016452444d1a8292202afcc3dd79e7971","fbd50fdcc526824875ce12a9811d3d54be96163b5599e95d9cd3df0ca5c8bed7","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0018","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-MATRIX-BASE","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","d531396d61e72149f0fe8c0299ebb3012be5d2469796089317fa6e3d55fd6d58","d531396d61e72149f0fe8c0299ebb3012be5d2469796089317fa6e3d55fd6d58","f12375411f5bd82fa4bbf49c6950c6ed357d37e41480d329ef1b5c7695d0b74d","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0019","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-MATRIX-STRUCTURED","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","b69ff42be9c08697d610bf19f9737cb40725e17f2bc17eabb8bd763e506267cd","b69ff42be9c08697d610bf19f9737cb40725e17f2bc17eabb8bd763e506267cd","079f3020b1780e734a09d73459721bb2f249d687754e4435051cb30a11deb4d0","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0020","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-MATRIX-UNSPEC","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","f8ed84fd1d7300bfd8d2e816870af9213865868cc6d1824bc49550a3baf23f78","f8ed84fd1d7300bfd8d2e816870af9213865868cc6d1824bc49550a3baf23f78","727a7c501046e2e15ff35c78c63a4a2d51fb51ba269be466e2f51083de0e89a9","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0021","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-PEAK-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","295e728927f8a49ef497142a7a47765967e4f05e35bff33bc0f258bff195cdef","295e728927f8a49ef497142a7a47765967e4f05e35bff33bc0f258bff195cdef","3eb0569cbcf98bfdd1f2aaffadde9e20a6aad34fe6362ea2ea2ab2c712ada387","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0022","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-POWER-CONFIG","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","9a56c1aa93b8ac9b18f3bd2af2e0b8a91143925a6d183eed8bdd544488098d3d","9a56c1aa93b8ac9b18f3bd2af2e0b8a91143925a6d183eed8bdd544488098d3d","29d2bd87f39a5da5cda0425329a6d90d1cd15f6ccecf71c6c8290342511fa307","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0023","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-POWER-MAX","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","9f668de7ec7990ca617f06594215425db9f14222dfc75dea2067cb5f8d9b49c5","9f668de7ec7990ca617f06594215425db9f14222dfc75dea2067cb5f8d9b49c5","3997f49abd2da267d891a8100598775378b2e74cbefe1574ccfba6de3857f7f5","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0024","数据/condition-sets.csv","condition_set_id","COND-M2W3-AMD-MI350P-XCD-COUNT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/condition-sets.csv","a93c649c5c4d15b57cd0c6c97537385e639c697a9a6c1173b8f47e0bd887c818","4332","draft","reviewed","","","","59c98b6a0ff213843fd0a1b7019441f7d415dbf5ea9ae0be7fab70d8b5b042f6","59c98b6a0ff213843fd0a1b7019441f7d415dbf5ea9ae0be7fab70d8b5b042f6","94c85e0c46ba8ac6f43955377340ad9eed5a3c009840dfabf596e1db789c5ae9","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","59126"
"MI350P-SIGN-0025","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-BF16-MATRIX-BASE-PEAK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","08f33ebc4e974580f31552baefffecbfe5199987a72a679c3c1b6028e72c8a08","08f33ebc4e974580f31552baefffecbfe5199987a72a679c3c1b6028e72c8a08","641c2cf18631bd66ad694681680018e82a595c2d8893f76ebb0e1ffb952ca441","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0026","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-BF16-MATRIX-SPARSE-PEAK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","d9dc32e667736b6b0af3d85b49eed7052607101807624926322a1c3b3da6e748","d9dc32e667736b6b0af3d85b49eed7052607101807624926322a1c3b3da6e748","e7a78d166c4a09edd5529c465a01aea1deaeaf844373841a476a5f47d2eb0854","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0027","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-CLOCK-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","3aa14d9588256e21597f69a08d1145048ac8767966a282cb5df0921cb435731b","3aa14d9588256e21597f69a08d1145048ac8767966a282cb5df0921cb435731b","927ffbbc8fdf02b4cd986408713334c8d0ca1123742372b43cf25aea3aeeaf04","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0028","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-CLOCK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","2c201d6775761acde19b8b403019785436400f470afedf5ca25333f3115ae9da","2c201d6775761acde19b8b403019785436400f470afedf5ca25333f3115ae9da","a8ba669e841bd4c5aa960ee5127ca31d1a64503c96c5ac7ddfb7d1b107ada4c1","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0029","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-COOLING-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","aaa38ab5fb7a60daa232e02b127b0d32ecc31eb8f0acd548da6f382829ebd699","aaa38ab5fb7a60daa232e02b127b0d32ecc31eb8f0acd548da6f382829ebd699","09ebb02298fb508f25d056a5fa1f203b51ff6c18ca1209a18a9bb4940b981f23","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0030","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-CU-COUNT-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","f450872a985756e1d5b58883957352294b0ac770a3ee7e38624519b81d6245a2","f450872a985756e1d5b58883957352294b0ac770a3ee7e38624519b81d6245a2","e5f67c5649f30410cc27ec7ec4edf7c1822925467b4fe2746b611f640b6f22b4","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0031","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FAMILY-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","521c5f77210e9e23f9b1c8ebdfa381b1c7609c83adef391f60ddb599df1969d0","521c5f77210e9e23f9b1c8ebdfa381b1c7609c83adef391f60ddb599df1969d0","684933fa8aae0c8767d3f7945968417da3b6f0bc8037950e1bbbad3ee1a65261","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0032","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FORM-FACTOR-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","736c3afdd4e71226c41526242448a28e010f11833adac34a35d9d0386f64dbcd","736c3afdd4e71226c41526242448a28e010f11833adac34a35d9d0386f64dbcd","8c3e1740306a8d735fe06ab863f04704129d67ab519fd48fd5fd1b5f21ec02ce","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0033","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FORM-FACTOR-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","8a344126e7fc8611e0a33ae6e4f26c3e838651ab12118f3eed6de8ae07efbe77","8a344126e7fc8611e0a33ae6e4f26c3e838651ab12118f3eed6de8ae07efbe77","d1e486debf25d7be3ffcb5f0423f19c4e6c2d31c5efbed3a45216cbad7c16ba7","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0034","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FP16-MATRIX-BASE-PEAK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","bfd30ceee6d1f49a6374bef55b0dd9faec484785157e12a4e7bfab4a096b45cb","bfd30ceee6d1f49a6374bef55b0dd9faec484785157e12a4e7bfab4a096b45cb","6a13b6796a846f3cda5ad6a76fcf457a32315a3d76258792fc99daa4aa2c68cd","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0035","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FP16-MATRIX-SPARSE-PEAK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","1a2bd50ce33fb10c1a90db77224163f8f82bd640173b42b39d5aedcbce4516be","1a2bd50ce33fb10c1a90db77224163f8f82bd640173b42b39d5aedcbce4516be","70905b785fe4444289464962c4f2bd05ef498d0d89b8bc95bd0989a8e951dd24","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0036","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FP16-VECTOR-PEAK-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","2f23ee0d1c973517727c97ec63fa4b4e014c0d058c14525c6e0b2e5154455ae7","2f23ee0d1c973517727c97ec63fa4b4e014c0d058c14525c6e0b2e5154455ae7","3019852e2a1c31bdcc18b3d8b01284afe66d9efa5a5a10f3e08774356966a13a","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0037","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FP32-MATRIX-PEAK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","878f08205738994435b29ff36c92de82ee99183437fe7298e5119385ad4d351a","878f08205738994435b29ff36c92de82ee99183437fe7298e5119385ad4d351a","c198dd5c5c8120635107229a248d913d1a48b661f2b024c1d1d66249da289b22","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0038","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FP32-VECTOR-PEAK-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","2f240e09ab5a47319184681bad6c8456a2bb1f4eee3dfb8e71b1398da629cc2b","2f240e09ab5a47319184681bad6c8456a2bb1f4eee3dfb8e71b1398da629cc2b","d65362e3b4af6b7d4d3641effcbaaf63fb5fba32e67fc8a865d74a057a86d210","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
"MI350P-SIGN-0039","最小参考资料库/fact-assertions.csv","assertion_id","ASSERT-M2W3-AMD-MI350P-FP64-MATRIX-PEAK-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI350P-CARD/structured/fact-assertions.csv","50b3efec4c4f6eca0c646c70cf5f8fd326d5efa495a87cb0e94246e0f838d3f1","23331","draft","reviewed","","","","fa575e9952d8732095b5392548c32e98b9c874b53b47e1d571beb6d2e1a0d6d9","fa575e9952d8732095b5392548c32e98b9c874b53b47e1d571beb6d2e1a0d6d9","bf0ba49c235fa35c136d2080d0d5b0af91a1ceea54c51063bf6b13750ebba9e9","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","344531"
