"card_completeness_id","object_id","domain","completeness_status","assessed_date","assessor","review_status","notes"
"COMPLETE-AWS-TRN2-IDENTITY","OBJ-AWS-TRAINIUM2-CHIP","identity","partial","2026-08-12","root_postmerge_remediation","reviewed","架构、芯片和部署关系已确认；部分实例与 UltraServer 状态仍有未决项。"
"COMPLETE-AWS-TRN2-PHYSICAL","OBJ-AWS-TRAINIUM2-CHIP","physical","missing_public_data","2026-08-12","root_postmerge_remediation","reviewed","工艺、面积、晶体管、功耗和封装细节无一手定值。"
"COMPLETE-AWS-TRN2-COMPUTE","OBJ-AWS-TRAINIUM2-CHIP","compute","partial","2026-08-12","root_postmerge_remediation","reviewed","芯片与每核矩阵直值已分层；汇聚规则和芯片向量/标量峰值仍未解决。"
"COMPLETE-AWS-TRN2-NUMERICS","OBJ-AWS-TRAINIUM2-CHIP","numerics","partial","2026-08-12","root_postmerge_remediation","reviewed","主要格式和 FP32 累加语义可确认；内部位宽与舍入点未公开。"
"COMPLETE-AWS-TRN2-MEMORY","OBJ-AWS-TRAINIUM2-CHIP","memory","partial","2026-08-12","root_postmerge_remediation","reviewed","HBM、SBUF、PSUM 容量和主 DMA 有证据；片上带宽与延迟缺失。"
"COMPLETE-AWS-TRN2-INTERCONNECT","OBJ-AWS-TRAINIUM2-CHIP","interconnect","partial","2026-08-12","root_postmerge_remediation","reviewed","NeuronLink 拓扑和聚合值已覆盖；方向、有效载荷、延迟与 EFA 范围仍有缺口。"
"COMPLETE-AWS-TRN2-SPECIAL_ENGINES","OBJ-AWS-TRAINIUM2-CHIP","special_engines","partial","2026-08-12","root_postmerge_remediation","reviewed","稀疏、转置、DGE 与集合通信有证据；部分实现层级暂定。"
"COMPLETE-AWS-TRN2-SOFTWARE","OBJ-AWS-TRAINIUM2-CHIP","software","partial","2026-08-12","root_postmerge_remediation","reviewed","Neuron SDK、NKI 与主要框架有版本证据；软件能力不反推专用硬件。"
"COMPLETE-AWS-TRN2-EVIDENCE","OBJ-AWS-TRAINIUM2-CHIP","evidence","complete","2026-08-12","root_postmerge_remediation","reviewed","正式断言、筛选角色和反向移除已落表；动态状态与冲突按版本保留。"
"CC-CAMBRICON-MLU590-ARCH-IDENTITY","OBJ-CAMBRICON-MLU590-ARCH","identity","complete","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-PHYSICAL","OBJ-CAMBRICON-MLU590-ARCH","physical","not_applicable","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-COMPUTE","OBJ-CAMBRICON-MLU590-ARCH","compute","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-NUMERICS","OBJ-CAMBRICON-MLU590-ARCH","numerics","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-MEMORY","OBJ-CAMBRICON-MLU590-ARCH","memory","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-INTERCONNECT","OBJ-CAMBRICON-MLU590-ARCH","interconnect","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-SPECIAL_ENGINES","OBJ-CAMBRICON-MLU590-ARCH","special_engines","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-SOFTWARE","OBJ-CAMBRICON-MLU590-ARCH","software","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-CAMBRICON-MLU590-ARCH-EVIDENCE","OBJ-CAMBRICON-MLU590-ARCH","evidence","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-IDENTITY","OBJ-GROQ-LPU1-ARCH","identity","complete","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-PHYSICAL","OBJ-GROQ-LPU1-ARCH","physical","not_applicable","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-COMPUTE","OBJ-GROQ-LPU1-ARCH","compute","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-NUMERICS","OBJ-GROQ-LPU1-ARCH","numerics","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-MEMORY","OBJ-GROQ-LPU1-ARCH","memory","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-INTERCONNECT","OBJ-GROQ-LPU1-ARCH","interconnect","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-SPECIAL_ENGINES","OBJ-GROQ-LPU1-ARCH","special_engines","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-SOFTWARE","OBJ-GROQ-LPU1-ARCH","software","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-GROQ-LPU1-ARCH-EVIDENCE","OBJ-GROQ-LPU1-ARCH","evidence","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-IDENTITY","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","identity","complete","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-PHYSICAL","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","physical","not_applicable","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-COMPUTE","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","compute","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-NUMERICS","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","numerics","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-MEMORY","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","memory","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-INTERCONNECT","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","interconnect","not_applicable","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-SPECIAL_ENGINES","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","special_engines","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-SOFTWARE","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","software","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-HUAWEI-DA-VINCI-INITIAL-ARCH-EVIDENCE","OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH","evidence","complete","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-IDENTITY","OBJ-NVIDIA-GROQ3-ARCH","identity","complete","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-PHYSICAL","OBJ-NVIDIA-GROQ3-ARCH","physical","not_applicable","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-COMPUTE","OBJ-NVIDIA-GROQ3-ARCH","compute","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-NUMERICS","OBJ-NVIDIA-GROQ3-ARCH","numerics","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-MEMORY","OBJ-NVIDIA-GROQ3-ARCH","memory","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-INTERCONNECT","OBJ-NVIDIA-GROQ3-ARCH","interconnect","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-GROQ3-ARCH","special_engines","missing_public_data","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-SOFTWARE","OBJ-NVIDIA-GROQ3-ARCH","software","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
"CC-NVIDIA-GROQ3-ARCH-EVIDENCE","OBJ-NVIDIA-GROQ3-ARCH","evidence","partial","2026-08-12","M2-GHC-ARCH","draft","architecture_generation 口径；具体实现规格不计入代际卡完整度"
