"assertion_id","fact_id","source_id","claim_role","assertion_mode","assertion_relation","raw_value_text","raw_value_number","raw_unit","source_locator","quoted_context","extraction_status","extractor","reviewer","review_date","assertion_fingerprint","review_status","notes"
"AST-FACT-M2GA-AIF2-NAME","FACT-M2GA-AIF2-NAME","SRC-M2-GA-A04","identity","direct_statement","supports","Inferentia2 is the second generation AWS purpose-built Machine Learning inference accelerator.","","","Neuron 2.29.1, Inferentia2 Architecture, line 989","Inferentia2 is the second generation AWS purpose-built Machine Learning inference accelerator.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF2-NAME","draft",""
"AST-FACT-M2GA-ATRN3-NAME","FACT-M2GA-ATRN3-NAME","SRC-M2-GA-A06","identity","direct_statement","supports","Trainium3 is the fourth-generation purpose-built Machine Learning chip from AWS. A Trainium3 device contains eight NeuronCore-v4 cores.","","","Neuron 2.28.1, Trainium3 Architecture, line 939","Trainium3 is the fourth-generation purpose-built Machine Learning chip from AWS. A Trainium3 device contains eight NeuronCore-v4 cores.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN3-NAME","draft",""
"AST-FACT-M2GA-ATRN4-NAME","FACT-M2GA-ATRN4-NAME","SRC-M2-GA-A09","identity","direct_statement","supports","Trainium4 is expected to start delivering in 2027, with 6 times the FP4 compute performance, 4 times more memory bandwidth, and 2 times more high memory bandwidth capacity than Trainium3.","","","Amazon Q4 2025 results, 2026-02-05, line 77","Trainium4 is expected to start delivering in 2027, with 6 times the FP4 compute performance, 4 times more memory bandwidth, and 2 times more high memory bandwidth capacity than Trainium3.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN4-NAME","draft",""
"AST-FACT-M2GA-GV3-EXEC","FACT-M2GA-GV3-EXEC","SRC-M2-GA-G02","architecture_mechanism","direct_statement","supports","The TPUv2 node of the supercomputer followed the main ideas of TPUv1: A large two-dimensional matrix multiply unit (MXU) using a systolic array to reduce area and energy plus large, software-controlled on-chip memories instead of caches.","","","Fixed PDF p.4, Designing a DSA supercomputer node","The TPUv2 node of the supercomputer followed the main ideas of TPUv1: A large two-dimensional matrix multiply unit (MXU) using a systolic array to reduce area and energy plus large, software-controlled on-chip memories instead of caches.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-EXEC","draft",""
"AST-FACT-M2GA-GV3-ARRAY","FACT-M2GA-GV3-ARRAY","SRC-M2-GA-G02","architecture_mechanism","direct_statement","supports","Matrix Multiply (MXU). TPUv3 only.","","","Fixed PDF p.4, Figure 2, second Matrix Multiply Unit label","Matrix Multiply (MXU). TPUv3 only.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-ARRAY","draft",""
"AST-FACT-M2GA-GV3-MEM-MGMT","FACT-M2GA-GV3-MEM-MGMT","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","","","Fixed PDF p.12, conclusion item 5","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-MEM-MGMT","draft",""
"AST-FACT-M2GA-GV3-DMA","FACT-M2GA-GV3-DMA","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","","","Fixed PDF p.4, TensorCore vector memory and data movement paragraph","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-DMA","draft",""
"AST-FACT-M2GA-GV3-SW","FACT-M2GA-GV3-SW","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","","","Fixed PDF p.5, TPU Software Stack paragraph","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-SW","draft","只支持跨代 XLA；不逐代归属 Pallas，不登记 Mosaic"
"AST-FACT-M2GA-GV4-EXEC","FACT-M2GA-GV4-EXEC","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","Figure 2 shows a TPU v2 block diagram that remarkably still holds for every training TPU through Ironwood.","","","Fixed PDF p.3, Architecture Stability Over Time, Figure 2 lead-in","Figure 2 shows a TPU v2 block diagram that remarkably still holds for every training TPU through Ironwood.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-EXEC","draft",""
"AST-FACT-M2GA-GV4-ARRAY","FACT-M2GA-GV4-ARRAY","SRC-M2-GA-G03","architecture_mechanism","direct_statement","supports","Like TPUv3, each TPUv4 contains two TensorCores (TC). Each TC contains four 128x128 Matrix Multiply Units (MXUs) and a Vector Processing Unit (VPU) with 128 lanes (16 ALUs per lane) and a 16MiB Vector Memory (VMEM).","","","Fixed PDF p.2, TPU v4 package architecture paragraph","Like TPUv3, each TPUv4 contains two TensorCores (TC). Each TC contains four 128x128 Matrix Multiply Units (MXUs) and a Vector Processing Unit (VPU) with 128 lanes (16 ALUs per lane) and a 16MiB Vector Memory (VMEM).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-ARRAY","draft",""
"AST-FACT-M2GA-GV4-MEM-MGMT","FACT-M2GA-GV4-MEM-MGMT","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","","","Fixed PDF p.12, conclusion item 5","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-MEM-MGMT","draft",""
"AST-FACT-M2GA-GV4-DMA","FACT-M2GA-GV4-DMA","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","","","Fixed PDF p.4, TensorCore vector memory and data movement paragraph","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-DMA","draft",""
"AST-FACT-M2GA-GV4-SW","FACT-M2GA-GV4-SW","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","","","Fixed PDF p.5, TPU Software Stack paragraph","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-SW","draft","只支持跨代 XLA；不逐代归属 Pallas，不登记 Mosaic"
"AST-FACT-M2GA-GV5E-EXEC","FACT-M2GA-GV5E-EXEC","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","Each TensorCore consists of one or more matrix-multiply units (MXUs), a vector unit, and a scalar unit.","","","Current TPU architecture page, TPU chip, line 183","Each TensorCore consists of one or more matrix-multiply units (MXUs), a vector unit, and a scalar unit.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5E-EXEC","draft",""
"AST-FACT-M2GA-GV5E-ARRAY","FACT-M2GA-GV5E-ARRAY","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","An MXU is composed of either 256 x 256 (TPU v6e and TPU7x) or 128 x 128 (TPU versions prior to v6e) multiply-accumulators in a systolic array.","","","Current TPU architecture page, TPU chip / MXU, line 184","An MXU is composed of either 256 x 256 (TPU v6e and TPU7x) or 128 x 128 (TPU versions prior to v6e) multiply-accumulators in a systolic array.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5E-ARRAY","draft",""
"AST-FACT-M2GA-GV5P-EXEC","FACT-M2GA-GV5P-EXEC","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","Figure 2 shows a TPU v2 block diagram that remarkably still holds for every training TPU through Ironwood.","","","Fixed PDF p.3, Architecture Stability Over Time, Figure 2 lead-in","Figure 2 shows a TPU v2 block diagram that remarkably still holds for every training TPU through Ironwood.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-EXEC","draft",""
"AST-FACT-M2GA-GV5P-ARRAY","FACT-M2GA-GV5P-ARRAY","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","8 128x128 bf16.","","","Fixed PDF p.2, Table 1, TPU v5p Matrix Multiply Units per TPU cell","8 128x128 bf16.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-ARRAY","draft",""
"AST-FACT-M2GA-GV5P-MEM-MGMT","FACT-M2GA-GV5P-MEM-MGMT","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","","","Fixed PDF p.12, conclusion item 5","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-MEM-MGMT","draft",""
"AST-FACT-M2GA-GV5P-DMA","FACT-M2GA-GV5P-DMA","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","","","Fixed PDF p.4, TensorCore vector memory and data movement paragraph","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-DMA","draft",""
"AST-FACT-M2GA-GV5P-SW","FACT-M2GA-GV5P-SW","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","","","Fixed PDF p.5, TPU Software Stack paragraph","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-SW","draft","只支持跨代 XLA；不逐代归属 Pallas，不登记 Mosaic"
"AST-FACT-M2GA-GV6E-EXEC","FACT-M2GA-GV6E-EXEC","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","Each TensorCore consists of one or more matrix-multiply units (MXUs), a vector unit, and a scalar unit.","","","Current TPU architecture page, TPU chip, line 183","Each TensorCore consists of one or more matrix-multiply units (MXUs), a vector unit, and a scalar unit.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV6E-EXEC","draft",""
"AST-FACT-M2GA-GV6E-ARRAY","FACT-M2GA-GV6E-ARRAY","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","An MXU is composed of either 256 x 256 (TPU v6e and TPU7x) or 128 x 128 (TPU versions prior to v6e) multiply-accumulators in a systolic array.","","","Current TPU architecture page, TPU chip / MXU, line 184","An MXU is composed of either 256 x 256 (TPU v6e and TPU7x) or 128 x 128 (TPU versions prior to v6e) multiply-accumulators in a systolic array.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV6E-ARRAY","draft",""
"AST-FACT-M2GA-G7X-EXEC","FACT-M2GA-G7X-EXEC","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","We simply widen the VLIW instruction each generation as TPUs gain more parallel hardware to control, such as more MXUs; Ironwood instructions are >50% wider than TPU v2.","","","Fixed PDF p.7, VLIW instructions bullet","We simply widen the VLIW instruction each generation as TPUs gain more parallel hardware to control, such as more MXUs; Ironwood instructions are >50% wider than TPU v2.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-EXEC","draft",""
"AST-FACT-M2GA-G7X-ARRAY","FACT-M2GA-G7X-ARRAY","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","MXUs scaled from two 128x128 systolic arrays in TPU v2 to four 256x256 arrays for bf16 in Ironwood. Ironwood also added support for FP8 arithmetic, which means it can also compute four 512x512 FP8 multiplies.","","","Fixed PDF p.6, Matrix multiply unit evolution bullet","MXUs scaled from two 128x128 systolic arrays in TPU v2 to four 256x256 arrays for bf16 in Ironwood. Ironwood also added support for FP8 arithmetic, which means it can also compute four 512x512 FP8 multiplies.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-ARRAY","draft",""
"AST-FACT-M2GA-G7X-MEM-MGMT","FACT-M2GA-G7X-MEM-MGMT","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","","","Fixed PDF p.12, conclusion item 5","Software control of the memory hierarchy via DMAs with scratchpad SRAM versus a conventional CPU-like cache hierarchy.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-MEM-MGMT","draft",""
"AST-FACT-M2GA-G7X-DMA","FACT-M2GA-G7X-DMA","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","","","Fixed PDF p.4, TensorCore vector memory and data movement paragraph","An asynchronous DMA (Direct Memory Access) unit transfers data between HBM and local vector memory. The memory hierarchy is compiler-controlled, unlike some other accelerators that rely on caches.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-DMA","draft",""
"AST-FACT-M2GA-G7X-SW","FACT-M2GA-G7X-SW","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","","","Fixed PDF p.5, TPU Software Stack paragraph","The TPU software stack has evolved over TPUs from v2 to Ironwood, with the XLA (Accelerated Linear Algebra) framework as the one constant.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-SW","draft","只支持跨代 XLA；不逐代归属 Pallas，不登记 Mosaic"
"AST-FACT-M2GA-GV3-BF16-IN","FACT-M2GA-GV3-BF16-IN","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-BF16-IN","draft",""
"AST-FACT-M2GA-GV3-BF16-ACC","FACT-M2GA-GV3-BF16-ACC","SRC-M2-GA-G05","core_spec","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-BF16-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-GV4-BF16-IN","FACT-M2GA-GV4-BF16-IN","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-BF16-IN","draft",""
"AST-FACT-M2GA-GV4-BF16-ACC","FACT-M2GA-GV4-BF16-ACC","SRC-M2-GA-G05","core_spec","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-BF16-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-GV5E-BF16-IN","FACT-M2GA-GV5E-BF16-IN","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5E-BF16-IN","draft",""
"AST-FACT-M2GA-GV5E-BF16-ACC","FACT-M2GA-GV5E-BF16-ACC","SRC-M2-GA-G05","core_spec","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5E-BF16-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-GV5P-BF16-IN","FACT-M2GA-GV5P-BF16-IN","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-BF16-IN","draft",""
"AST-FACT-M2GA-GV5P-BF16-ACC","FACT-M2GA-GV5P-BF16-ACC","SRC-M2-GA-G05","core_spec","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-BF16-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-GV6E-BF16-IN","FACT-M2GA-GV6E-BF16-IN","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV6E-BF16-IN","draft",""
"AST-FACT-M2GA-GV6E-BF16-ACC","FACT-M2GA-GV6E-BF16-ACC","SRC-M2-GA-G05","core_spec","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV6E-BF16-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-G7X-BF16-IN","FACT-M2GA-G7X-BF16-IN","SRC-M2-GA-G05","architecture_mechanism","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-BF16-IN","draft",""
"AST-FACT-M2GA-G7X-BF16-ACC","FACT-M2GA-G7X-BF16-ACC","SRC-M2-GA-G05","core_spec","direct_statement","supports","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","","","Current TPU architecture page, TPU chip / MXU numeric behavior, line 184","All multiplies take bfloat16 inputs, but all accumulations are performed in FP32 number format.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-BF16-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-GV3-SPARSE","FACT-M2GA-GV3-SPARSE","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","","","Fixed PDF p.5, SparseCore architecture paragraph","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV3-SPARSE","draft",""
"AST-FACT-M2GA-GV4-SPARSE","FACT-M2GA-GV4-SPARSE","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","","","Fixed PDF p.5, SparseCore architecture paragraph","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-SPARSE","draft",""
"AST-FACT-M2GA-GV5P-SPARSE","FACT-M2GA-GV5P-SPARSE","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","","","Fixed PDF p.5, SparseCore architecture paragraph","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-SPARSE","draft",""
"AST-FACT-M2GA-G7X-SPARSE","FACT-M2GA-G7X-SPARSE","SRC-M2-GA-G01","architecture_mechanism","direct_statement","supports","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","","","Fixed PDF p.5, SparseCore architecture paragraph","SparseCore units contain 16 compute tiles. Each tile also includes a Fetch Unit, a programmable 8-wide SIMD Vector Processing Unit, and a Flush Unit. The Fetch Unit reads activations and parameters from the HBM into the tile's slice of a 2.5 MiB Sparse Vector Memory.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G7X-SPARSE","draft",""
