"sequence","timestamp_utc","phase","kind","relative_path","observed_sha256","details"
"11","2026-08-13T07:02:10.4890499Z","commit_complete","csv_replace","数据/field-requirements.csv","ddb5e846e2fb233e78b264f802cdb63a501fcf7447967a767fccabd8b7166c5d","commit_index=5"
"12","2026-08-13T07:02:10.4928191Z","commit_begin","csv_replace","数据/links.csv","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","registered_before_move;candidate=18979321e5a54c3f9108e7e92dfdefb97345b9f80f5456aeb1469547376d2bf6"
"13","2026-08-13T07:02:10.5228358Z","commit_complete","csv_replace","数据/links.csv","18979321e5a54c3f9108e7e92dfdefb97345b9f80f5456aeb1469547376d2bf6","commit_index=6"
"14","2026-08-13T07:02:10.5270422Z","commit_begin","csv_replace","数据/memory-levels.csv","e1e6f95da738de7ae3c673ebd66707e2ddf13c411afd72c6383fd375697398fa","registered_before_move;candidate=c10848efee3dde72212295d416efeaec3db4c8b931558b9337b383e323fb1fe1"
"15","2026-08-13T07:02:10.5519340Z","commit_complete","csv_replace","数据/memory-levels.csv","c10848efee3dde72212295d416efeaec3db4c8b931558b9337b383e323fb1fe1","commit_index=7"
"16","2026-08-13T07:02:10.5567350Z","commit_begin","csv_replace","数据/precision-paths.csv","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","registered_before_move;candidate=157070b42cd0ef1e02ac0eb7df0414b2210f810071d983d2e2f18b405ff339aa"
"17","2026-08-13T07:02:10.5915815Z","commit_complete","csv_replace","数据/precision-paths.csv","157070b42cd0ef1e02ac0eb7df0414b2210f810071d983d2e2f18b405ff339aa","commit_index=8"
"18","2026-08-13T07:02:10.5958153Z","commit_begin","csv_replace","最小参考资料库/fact-assertions.csv","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","registered_before_move;candidate=c7bab43cb5220f05450cda9009a754c6b90a16e7b7e838ff829ccac771b135b8"
"19","2026-08-13T07:02:10.6242842Z","commit_complete","csv_replace","最小参考资料库/fact-assertions.csv","c7bab43cb5220f05450cda9009a754c6b90a16e7b7e838ff829ccac771b135b8","commit_index=9"
"20","2026-08-13T07:02:10.6290949Z","commit_begin","csv_replace","最小参考资料库/search-log.csv","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","registered_before_move;candidate=7372ab60b09d351ab70ca64448849dd2bd13b18db7c8d87a309aa378f844cf6c"
"21","2026-08-13T07:02:10.6579303Z","commit_complete","csv_replace","最小参考资料库/search-log.csv","7372ab60b09d351ab70ca64448849dd2bd13b18db7c8d87a309aa378f844cf6c","commit_index=10"
"22","2026-08-13T07:02:10.6617279Z","commit_begin","csv_replace","最小参考资料库/search-results.csv","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","registered_before_move;candidate=0b9cf5fdf6848bfe7d800106a1aa8d7f7c6022d9bd0bea42b09dd8270fe9ec88"
"23","2026-08-13T07:02:10.6957804Z","commit_complete","csv_replace","最小参考资料库/search-results.csv","0b9cf5fdf6848bfe7d800106a1aa8d7f7c6022d9bd0bea42b09dd8270fe9ec88","commit_index=11"
"24","2026-08-13T07:02:10.7006347Z","commit_begin","csv_replace","最小参考资料库/selection-members.csv","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","registered_before_move;candidate=62fdf99f3f31cf687e8899c474a1b73dd3dd6764e2e8bd29d370bb99a26dc3e7"
"25","2026-08-13T07:02:10.7221285Z","commit_complete","csv_replace","最小参考资料库/selection-members.csv","62fdf99f3f31cf687e8899c474a1b73dd3dd6764e2e8bd29d370bb99a26dc3e7","commit_index=12"
"26","2026-08-13T07:02:10.7263390Z","commit_begin","csv_replace","最小参考资料库/selection-runs.csv","4397260840ab286e7d4274f963eb037eb70a2dfd951ac55d43fdd35aa85e7ee0","registered_before_move;candidate=6c1d71e3e44f1996fe12cf867a7004a6ff8bd253e65c113087ca98d13192eb21"
"27","2026-08-13T07:02:10.7619241Z","commit_complete","csv_replace","最小参考资料库/selection-runs.csv","6c1d71e3e44f1996fe12cf867a7004a6ff8bd253e65c113087ca98d13192eb21","commit_index=13"
"28","2026-08-13T07:02:10.7662545Z","commit_begin","csv_replace","最小参考资料库/source-coverage.csv","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","registered_before_move;candidate=c33e345cfd6e5ffb229d804c4452fccd383edbb48161ac821b72dca8224bbb04"
"29","2026-08-13T07:02:10.7956493Z","commit_complete","csv_replace","最小参考资料库/source-coverage.csv","c33e345cfd6e5ffb229d804c4452fccd383edbb48161ac821b72dca8224bbb04","commit_index=14"
"30","2026-08-13T07:02:10.8004536Z","commit_begin","csv_replace","最小参考资料库/source-endpoints.csv","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","registered_before_move;candidate=0a44842b2cbea7790b088f8ad575a544ef23af9109f7b432cf2e45b107fd61bf"
"31","2026-08-13T07:02:10.8341090Z","commit_complete","csv_replace","最小参考资料库/source-endpoints.csv","0a44842b2cbea7790b088f8ad575a544ef23af9109f7b432cf2e45b107fd61bf","commit_index=15"
"32","2026-08-13T07:02:10.8386026Z","commit_begin","csv_replace","最小参考资料库/source-families.csv","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","registered_before_move;candidate=6fc7c8e41058575bd48bb3d006615df776bc26b3001bcc91b51f55667ec3e157"
"33","2026-08-13T07:02:10.8610460Z","commit_complete","csv_replace","最小参考资料库/source-families.csv","6fc7c8e41058575bd48bb3d006615df776bc26b3001bcc91b51f55667ec3e157","commit_index=16"
"34","2026-08-13T07:02:10.8663742Z","commit_begin","csv_replace","最小参考资料库/sources.csv","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","registered_before_move;candidate=9e1523d58408188fedf7e41b9a708d6358750ef24ac6682532721d96c21b4828"
"35","2026-08-13T07:02:10.8972972Z","commit_complete","csv_replace","最小参考资料库/sources.csv","9e1523d58408188fedf7e41b9a708d6358750ef24ac6682532721d96c21b4828","commit_index=17"
"36","2026-08-13T07:02:10.9025509Z","commit_begin","csv_replace","最小参考资料库/source-screening.csv","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","registered_before_move;candidate=c720336ac5598cdd791ac76f3ed699af21cea1efd6d063ece6e0000a63fd717b"
"37","2026-08-13T07:02:10.9298732Z","commit_complete","csv_replace","最小参考资料库/source-screening.csv","c720336ac5598cdd791ac76f3ed699af21cea1efd6d063ece6e0000a63fd717b","commit_index=18"
"38","2026-08-13T07:02:10.9342049Z","commit_begin","csv_replace","最小参考资料库/source-selected-roles.csv","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","registered_before_move;candidate=d02239a78329474d53cf1b9bba509fc893636aa3189526fbd85cbe8fd73c4121"
"39","2026-08-13T07:02:10.9643978Z","commit_complete","csv_replace","最小参考资料库/source-selected-roles.csv","d02239a78329474d53cf1b9bba509fc893636aa3189526fbd85cbe8fd73c4121","commit_index=19"
"40","2026-08-13T07:02:10.9680584Z","commit_begin","payload_copy","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","","registered_before_copy;expected=bb864ff8cddd2ef004883476ab0024b1c57234ebd278e94860b05421b97b185b"
"41","2026-08-13T07:02:10.9900040Z","commit_complete","payload_copy","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","bb864ff8cddd2ef004883476ab0024b1c57234ebd278e94860b05421b97b185b","commit_index=1"
"42","2026-08-13T07:02:10.9943208Z","commit_begin","payload_copy","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","","registered_before_copy;expected=2fa27618862c42b0b9e6eed2e5c88c360e6eac2650d9fc97bae08c6338315b47"
"43","2026-08-13T07:02:11.1621495Z","commit_complete","payload_copy","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","2fa27618862c42b0b9e6eed2e5c88c360e6eac2650d9fc97bae08c6338315b47","commit_index=2"
"44","2026-08-13T07:02:11.1827240Z","rollback_begin","payload_delete","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","2fa27618862c42b0b9e6eed2e5c88c360e6eac2650d9fc97bae08c6338315b47","reverse_index=1"
"45","2026-08-13T07:02:11.1853649Z","rollback_complete","payload_delete","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","","deleted_signed_transaction_payload"
"46","2026-08-13T07:02:11.1994571Z","rollback_begin","payload_delete","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","bb864ff8cddd2ef004883476ab0024b1c57234ebd278e94860b05421b97b185b","reverse_index=0"
"47","2026-08-13T07:02:11.2122410Z","rollback_complete","payload_delete","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","","deleted_signed_transaction_payload"
"48","2026-08-13T07:02:11.2272059Z","rollback_begin","csv_restore","最小参考资料库/source-selected-roles.csv","d02239a78329474d53cf1b9bba509fc893636aa3189526fbd85cbe8fd73c4121","reverse_index=18"
"49","2026-08-13T07:02:11.2575557Z","rollback_complete","csv_restore","最小参考资料库/source-selected-roles.csv","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","restored_premerge_backup"
"50","2026-08-13T07:02:11.2607069Z","rollback_begin","csv_restore","最小参考资料库/source-screening.csv","c720336ac5598cdd791ac76f3ed699af21cea1efd6d063ece6e0000a63fd717b","reverse_index=17"
"51","2026-08-13T07:02:11.2851712Z","rollback_complete","csv_restore","最小参考资料库/source-screening.csv","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","restored_premerge_backup"
"52","2026-08-13T07:02:11.2883587Z","rollback_begin","csv_restore","最小参考资料库/sources.csv","9e1523d58408188fedf7e41b9a708d6358750ef24ac6682532721d96c21b4828","reverse_index=16"
"53","2026-08-13T07:02:11.3180967Z","rollback_complete","csv_restore","最小参考资料库/sources.csv","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","restored_premerge_backup"
"54","2026-08-13T07:02:11.3213214Z","rollback_begin","csv_restore","最小参考资料库/source-families.csv","6fc7c8e41058575bd48bb3d006615df776bc26b3001bcc91b51f55667ec3e157","reverse_index=15"
"55","2026-08-13T07:02:11.3477009Z","rollback_complete","csv_restore","最小参考资料库/source-families.csv","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","restored_premerge_backup"
"56","2026-08-13T07:02:11.3508703Z","rollback_begin","csv_restore","最小参考资料库/source-endpoints.csv","0a44842b2cbea7790b088f8ad575a544ef23af9109f7b432cf2e45b107fd61bf","reverse_index=14"
"57","2026-08-13T07:02:11.3863011Z","rollback_complete","csv_restore","最小参考资料库/source-endpoints.csv","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","restored_premerge_backup"
"58","2026-08-13T07:02:11.3901792Z","rollback_begin","csv_restore","最小参考资料库/source-coverage.csv","c33e345cfd6e5ffb229d804c4452fccd383edbb48161ac821b72dca8224bbb04","reverse_index=13"
"59","2026-08-13T07:02:11.4093868Z","rollback_complete","csv_restore","最小参考资料库/source-coverage.csv","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","restored_premerge_backup"
"60","2026-08-13T07:02:11.4195550Z","rollback_begin","csv_restore","最小参考资料库/selection-runs.csv","6c1d71e3e44f1996fe12cf867a7004a6ff8bd253e65c113087ca98d13192eb21","reverse_index=12"
"61","2026-08-13T07:02:11.4344893Z","rollback_complete","csv_restore","最小参考资料库/selection-runs.csv","4397260840ab286e7d4274f963eb037eb70a2dfd951ac55d43fdd35aa85e7ee0","restored_premerge_backup"
"62","2026-08-13T07:02:11.4431601Z","rollback_begin","csv_restore","最小参考资料库/selection-members.csv","62fdf99f3f31cf687e8899c474a1b73dd3dd6764e2e8bd29d370bb99a26dc3e7","reverse_index=11"
"63","2026-08-13T07:02:11.4739464Z","rollback_complete","csv_restore","最小参考资料库/selection-members.csv","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","restored_premerge_backup"
"64","2026-08-13T07:02:11.4782172Z","rollback_begin","csv_restore","最小参考资料库/search-results.csv","0b9cf5fdf6848bfe7d800106a1aa8d7f7c6022d9bd0bea42b09dd8270fe9ec88","reverse_index=10"
"65","2026-08-13T07:02:11.5050212Z","rollback_complete","csv_restore","最小参考资料库/search-results.csv","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","restored_premerge_backup"
"66","2026-08-13T07:02:11.5087301Z","rollback_begin","csv_restore","最小参考资料库/search-log.csv","7372ab60b09d351ab70ca64448849dd2bd13b18db7c8d87a309aa378f844cf6c","reverse_index=9"
"67","2026-08-13T07:02:11.5333298Z","rollback_complete","csv_restore","最小参考资料库/search-log.csv","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","restored_premerge_backup"
"68","2026-08-13T07:02:11.5370425Z","rollback_begin","csv_restore","最小参考资料库/fact-assertions.csv","c7bab43cb5220f05450cda9009a754c6b90a16e7b7e838ff829ccac771b135b8","reverse_index=8"
"69","2026-08-13T07:02:11.5721228Z","rollback_complete","csv_restore","最小参考资料库/fact-assertions.csv","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","restored_premerge_backup"
"70","2026-08-13T07:02:11.5764766Z","rollback_begin","csv_restore","数据/precision-paths.csv","157070b42cd0ef1e02ac0eb7df0414b2210f810071d983d2e2f18b405ff339aa","reverse_index=7"
"71","2026-08-13T07:02:11.6031706Z","rollback_complete","csv_restore","数据/precision-paths.csv","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","restored_premerge_backup"
"72","2026-08-13T07:02:11.6075650Z","rollback_begin","csv_restore","数据/memory-levels.csv","c10848efee3dde72212295d416efeaec3db4c8b931558b9337b383e323fb1fe1","reverse_index=6"
"73","2026-08-13T07:02:11.6379617Z","rollback_complete","csv_restore","数据/memory-levels.csv","e1e6f95da738de7ae3c673ebd66707e2ddf13c411afd72c6383fd375697398fa","restored_premerge_backup"
"74","2026-08-13T07:02:11.6417497Z","rollback_begin","csv_restore","数据/links.csv","18979321e5a54c3f9108e7e92dfdefb97345b9f80f5456aeb1469547376d2bf6","reverse_index=5"
"75","2026-08-13T07:02:11.6572270Z","rollback_complete","csv_restore","数据/links.csv","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","restored_premerge_backup"
"76","2026-08-13T07:02:11.6679159Z","rollback_begin","csv_restore","数据/field-requirements.csv","ddb5e846e2fb233e78b264f802cdb63a501fcf7447967a767fccabd8b7166c5d","reverse_index=4"
"77","2026-08-13T07:02:11.6971173Z","rollback_complete","csv_restore","数据/field-requirements.csv","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","restored_premerge_backup"
"78","2026-08-13T07:02:11.7003746Z","rollback_begin","csv_restore","数据/facts.csv","0bbaafed1019cd73e0cadb1eb8388b54ec3e7c5f2eda06a762c393f96a988e34","reverse_index=3"
"79","2026-08-13T07:02:11.7317098Z","rollback_complete","csv_restore","数据/facts.csv","7886e76bac608e8cfd0131a15d93922596bb5a0d8b16508a696c7d91877c50ea","restored_premerge_backup"
"80","2026-08-13T07:02:11.7354686Z","rollback_begin","csv_restore","数据/condition-sets.csv","c74c4db93da4f34014e933bf93fd46c9b3b5ad995bb09b66870575a40f41282f","reverse_index=2"
"81","2026-08-13T07:02:11.7636450Z","rollback_complete","csv_restore","数据/condition-sets.csv","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","restored_premerge_backup"
"82","2026-08-13T07:02:11.7674351Z","rollback_begin","csv_restore","数据/components.csv","e9c9dc6dd1421a96176ce7983e3637aae6ebd8810ce54b67a801d7c94cbee34a","reverse_index=1"
"83","2026-08-13T07:02:11.7946613Z","rollback_complete","csv_restore","数据/components.csv","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","restored_premerge_backup"
"84","2026-08-13T07:02:11.7983463Z","rollback_begin","csv_restore","数据/card-completeness.csv","35332775face0628200c2ccbe4e14d908b8cf4db3434e369fee1262a398af1da","reverse_index=0"
"85","2026-08-13T07:02:11.8294652Z","rollback_complete","csv_restore","数据/card-completeness.csv","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","restored_premerge_backup"
"86","2026-08-13T07:02:11.9395433Z","rollback_complete","transaction","","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","all_registered_changes_reversed"
