"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-AWS-TRN2-0011","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-OPERAND-A","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP8-OPERAND-A","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0012","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-OPERAND-B","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP8-OPERAND-B","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0013","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-ACCUMULATION","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP8-ACCUM","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0014","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-OUTPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP8-OUTPUT","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0015","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-OPERAND-A","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-BF16-OPERAND-A","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0016","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-OPERAND-B","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-BF16-OPERAND-B","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0017","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-ACCUMULATION","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-BF16-ACCUM","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0018","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-OUTPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-BF16-OUTPUT","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0019","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-OPERAND-A","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP16-OPERAND-A","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0020","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-OPERAND-B","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP16-OPERAND-B","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0021","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-ACCUMULATION","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP16-ACCUM","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0022","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-OUTPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP16-OUTPUT","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0023","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-OPERAND-A","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-TF32-OPERAND-A","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0024","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-OPERAND-B","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-TF32-OPERAND-B","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0025","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-ACCUMULATION","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-TF32-ACCUM","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0026","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-OUTPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-TF32-OUTPUT","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0027","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-OPERAND-A","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP32-OPERAND-A","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0028","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-OPERAND-B","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP32-OPERAND-B","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0029","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-ACCUMULATION","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP32-ACCUM","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0030","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-OUTPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP32-OUTPUT","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0031","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-ROUNDING","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP8-ROUNDING","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0032","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-SCALING-MODE","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-FP8-SCALING","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0033","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-SPARSITY","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SPARSITY-MODES","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0034","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP8-DENSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0035","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-FP8-DENSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0036","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP8-DENSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0037","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-BF16-DENSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0038","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-BF16-DENSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0039","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-BF16-DENSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0040","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP16-DENSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0041","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-FP16-DENSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0042","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP16-DENSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0043","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-TF32-DENSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0044","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-TF32-DENSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0045","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-TF32-DENSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0046","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP32-DENSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0047","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-FP32-DENSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0048","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP32-DENSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0049","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP8-SPARSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0050","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-FP8-SPARSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0051","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP8-SPARSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0052","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP8-SPARSE-HIST2024","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0053","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-BF16-SPARSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0054","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-BF16-SPARSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0055","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-BF16-SPARSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0056","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-BF16-SPARSE-HIST2024","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0057","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP16-SPARSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0058","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-FP16-SPARSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0059","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP16-SPARSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0060","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-FP16-SPARSE-HIST2024","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0061","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-TF32-SPARSE-PUB","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0062","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CORE-TF32-SPARSE-PUB","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0063","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-TF32-SPARSE-DER8","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0064","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","conflicting_unresolved","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-CHIP-TF32-SPARSE-HIST2024","needs_resolution","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0065","","","","","PP-AWS-TRN2-VECTOR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-VECTOR-FP32-CORE","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0066","","","","","PP-AWS-TRN2-VECTOR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-VECTOR-FP32-DER8","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0067","","","","","PP-AWS-TRN2-SCALAR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SCALAR-FP32-CORE","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0068","","","","","PP-AWS-TRN2-SCALAR-FP32","","","FIELD-COMP-THROUGHPUT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SCALAR-FP32-DER8","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0069","","CMP-AWS-TRN2-TENSOR","","","","","","FIELD-PHY-CLOCK","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-TENSOR-CLOCK","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0070","","CMP-AWS-TRN2-VECTOR","","","","","","FIELD-PHY-CLOCK","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-VECTOR-CLOCK","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0071","","CMP-AWS-TRN2-SCALAR","","","","","","FIELD-PHY-CLOCK","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SCALAR-CLOCK","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0072","","CMP-AWS-TRN2-GPSIMD","","","","","","FIELD-PHY-CLOCK","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-GPSIMD-CLOCK","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0073","","CMP-AWS-TRN2-HBM","","","","","","FIELD-MEM-INSTANCE-COUNT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-HBM-STACKS","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0074","","CMP-AWS-TRN2-HBM","","","","","","FIELD-MEM-CAPACITY","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-HBM-CAPACITY","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0075","","CMP-AWS-TRN2-HBM","","","","","","FIELD-MEM-BIDIR-BW","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-HBM-BANDWIDTH","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0076","","CMP-AWS-TRN2-HBM","","","","","","FIELD-MEM-BANKS","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-HBM-BANKS","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0077","","CMP-AWS-TRN2-HBM","","","","","","FIELD-COMP-SHARED-RESOURCE","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-HBM-SHARING","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0078","","CMP-AWS-TRN2-SBUF","","","","","","FIELD-MEM-CAPACITY","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SBUF-CAPACITY-CORE","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0079","","CMP-AWS-TRN2-SBUF","","","","","","FIELD-MEM-BANKS","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SBUF-PARTITIONS","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0080","","CMP-AWS-TRN2-SBUF","","","","","","FIELD-MEM-GRANULARITY","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SBUF-GRANULARITY","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0081","","CMP-AWS-TRN2-SBUF","","","","","","FIELD-MEM-MANAGEMENT","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SBUF-MANAGEMENT","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0082","","CMP-AWS-TRN2-PSUM","","","","","","FIELD-MEM-CAPACITY","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-PSUM-CAPACITY-CORE","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0083","","CMP-AWS-TRN2-SBUF","","","","","","FIELD-COMP-SHARED-RESOURCE","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-SBUF-CAPACITY-CHIP-AGG","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0084","","CMP-AWS-TRN2-MAIN-DMA","","","","","","FIELD-MEM-BIDIR-BW","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-MAIN-DMA-BW","draft","由已录事实生成的候选要求行"
"REQ-AWS-TRN2-0085","","CMP-AWS-TRN2-GPSIMD-DMA","","","","","","FIELD-MEM-BIDIR-BW","value_available","Trainium2 试填资料卡明确覆盖的字段","completed","2026-08-12","RFP-AWS-TRN2-FACT-AWS-TRN2-GPSIMD-DMA-TOTAL","draft","由已录事实生成的候选要求行"
