"endpoint_id","source_id","endpoint_type","url","local_path","sha256","page_count","mime_type","access_date","http_status","snapshot_date","is_preferred_endpoint","accessibility_status","review_status","notes"
"END-AWS-TRN2-S05-SNAPSHOT","SRC-AWS-TRN2-S05","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S05_logical_neuroncore_v2.29.1.html","7241cdc3f1b167a0688158cc61fa85564ee6c6aaef4a2339ae95cadd60a39b5a","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；211755 bytes。"
"END-AWS-TRN2-S06-SNAPSHOT","SRC-AWS-TRN2-S06","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S06_trn2_architecture_v2.29.1.html","7fb896ec667656d3ee2ce9641e595deef15094851505fcdc63413aa990dfcb00","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；208809 bytes。"
"END-AWS-TRN2-S07-SNAPSHOT","SRC-AWS-TRN2-S07","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S07_ec2_trn2_product_2026-08-12.html","4c315ad5c342d10e1e0a6a8a5ab59b87be94e9fc19911f6ac122964317aa32cf","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；487377 bytes。"
"END-AWS-TRN2-S08-SNAPSHOT","SRC-AWS-TRN2-S08","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S08_nki_collectives_v2.29.1.html","cde7520b1dd3a5527444182775e8ef10b8486cdfd168afaf96590e4b6e5ff74c","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；203727 bytes。"
"END-AWS-TRN2-S09-SNAPSHOT","SRC-AWS-TRN2-S09","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S09_trn2_ga_2024-12-03.html","153871394577aa451cebacf67c7e7fe62683abd74645b56b8886dd316506f037","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；329439 bytes。"
"END-AWS-TRN2-S10-SNAPSHOT","SRC-AWS-TRN2-S10","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S10_trn2_launch_blog_2024-12-03.html","dd48c849a0e6ce3f2577c2b048de587026b658fba306168edb730b7475ee55a2","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；1042064 bytes。"
"END-AWS-TRN2-S11-SNAPSHOT","SRC-AWS-TRN2-S11","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S11_trainium2_announcement_2023-11-28.html","8636005578721583b257d1ed88e5806315b0ff6ac5c93105160725890547e1f2","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；158991 bytes。"
"END-AWS-TRN2-S12-SNAPSHOT","SRC-AWS-TRN2-S12","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S12_neuron_2.31.0_2026-07-08.html","b5c5dc266f4c6fcf1ef5131e36bf02489c80e5819da5a8ddddc973b5b4bd834c","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；330020 bytes。"
"END-AWS-TRN2-S13-SNAPSHOT","SRC-AWS-TRN2-S13","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S13_router_topk_latest_2026-08-12.html","70d11588e316b1ac3b4d6df3542de5b912615b0bfc599fb28e949176f6a8f6f8","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；241346 bytes。"
"END-AWS-TRN2-S14-SNAPSHOT","SRC-AWS-TRN2-S14","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S14_neuron_trainium2_support_2024-12-23.html","de61299b01b9b36356534c0e0bc78dce9b641f726f7bdd2d95c81c8264a587f1","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；330284 bytes。"
"END-AWS-TRN2-S15-SNAPSHOT","SRC-AWS-TRN2-S15","web_snapshot","","最小参考资料库/快照/AWS/Trainium2/2026-08-12/S15_ec2_accelerated_instance_specifications_2026-08-12.html","efa57a13af5ef3995be93dcbb43476a6552a1e2b25dae71addd530dbdac854f4","","text/html","2026-08-12","","2026-08-12","true","accessible","draft","AWS 官方页面原始 HTML 快照；183919 bytes。"
