"fact_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","normalized_value_text","normalized_value_number","normalized_unit","condition_set_id","fact_kind","evidence_state","resolution_state","valid_from","valid_to","confidence","confidence_reason","fact_fingerprint","review_status","notes"
"FACT-AWS-TRN2-TENSOR-FP8-OPERAND-A","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-OPERAND-A","float8_e4m3 or float8_e5m2","","","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP8-OPERAND-A","draft","Tensor matrix operand A format"
"FACT-AWS-TRN2-TENSOR-FP8-OPERAND-B","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-OPERAND-B","float8_e4m3 or float8_e5m2","","","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP8-OPERAND-B","draft","Tensor matrix operand B format；混合输入另受 TF32/FP32 配对约束"
"FACT-AWS-TRN2-TENSOR-FP8-ACCUM","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-ACCUMULATION","FP32 internal accumulation semantics","","","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP8-ACCUM","draft","不等同于公开了物理累加器位宽"
"FACT-AWS-TRN2-TENSOR-FP8-OUTPUT","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-OUTPUT","FP32 PSUM destination tile","","","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP8-OUTPUT","draft","NCv3 PSUM 目标 tile 格式"
"FACT-AWS-TRN2-TENSOR-BF16-OPERAND-A","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-OPERAND-A","BF16","","","COND-AWS-TRN2-CORE-BF16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-BF16-OPERAND-A","draft","Tensor matrix operand A format"
"FACT-AWS-TRN2-TENSOR-BF16-OPERAND-B","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-OPERAND-B","BF16","","","COND-AWS-TRN2-CORE-BF16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-BF16-OPERAND-B","draft","Tensor matrix operand B format；混合输入另受 TF32/FP32 配对约束"
"FACT-AWS-TRN2-TENSOR-BF16-ACCUM","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-ACCUMULATION","FP32 internal accumulation semantics","","","COND-AWS-TRN2-CORE-BF16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-BF16-ACCUM","draft","不等同于公开了物理累加器位宽"
"FACT-AWS-TRN2-TENSOR-BF16-OUTPUT","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-NUM-OUTPUT","FP32 PSUM destination tile","","","COND-AWS-TRN2-CORE-BF16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-BF16-OUTPUT","draft","NCv3 PSUM 目标 tile 格式"
"FACT-AWS-TRN2-TENSOR-FP16-OPERAND-A","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-OPERAND-A","FP16","","","COND-AWS-TRN2-CORE-FP16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP16-OPERAND-A","draft","Tensor matrix operand A format"
"FACT-AWS-TRN2-TENSOR-FP16-OPERAND-B","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-OPERAND-B","FP16","","","COND-AWS-TRN2-CORE-FP16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP16-OPERAND-B","draft","Tensor matrix operand B format；混合输入另受 TF32/FP32 配对约束"
"FACT-AWS-TRN2-TENSOR-FP16-ACCUM","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-ACCUMULATION","FP32 internal accumulation semantics","","","COND-AWS-TRN2-CORE-FP16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP16-ACCUM","draft","不等同于公开了物理累加器位宽"
"FACT-AWS-TRN2-TENSOR-FP16-OUTPUT","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-NUM-OUTPUT","FP32 PSUM destination tile","","","COND-AWS-TRN2-CORE-FP16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP16-OUTPUT","draft","NCv3 PSUM 目标 tile 格式"
"FACT-AWS-TRN2-TENSOR-TF32-OPERAND-A","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-OPERAND-A","TF32","","","COND-AWS-TRN2-CORE-TF32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-TF32-OPERAND-A","draft","Tensor matrix operand A format"
"FACT-AWS-TRN2-TENSOR-TF32-OPERAND-B","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-OPERAND-B","TF32","","","COND-AWS-TRN2-CORE-TF32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-TF32-OPERAND-B","draft","Tensor matrix operand B format；混合输入另受 TF32/FP32 配对约束"
"FACT-AWS-TRN2-TENSOR-TF32-ACCUM","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-ACCUMULATION","FP32 internal accumulation semantics","","","COND-AWS-TRN2-CORE-TF32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-TF32-ACCUM","draft","不等同于公开了物理累加器位宽"
"FACT-AWS-TRN2-TENSOR-TF32-OUTPUT","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-NUM-OUTPUT","FP32 PSUM destination tile","","","COND-AWS-TRN2-CORE-TF32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-TF32-OUTPUT","draft","NCv3 PSUM 目标 tile 格式"
"FACT-AWS-TRN2-TENSOR-FP32-OPERAND-A","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-OPERAND-A","FP32","","","COND-AWS-TRN2-CORE-FP32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP32-OPERAND-A","draft","Tensor matrix operand A format"
"FACT-AWS-TRN2-TENSOR-FP32-OPERAND-B","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-OPERAND-B","FP32","","","COND-AWS-TRN2-CORE-FP32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP32-OPERAND-B","draft","Tensor matrix operand B format；混合输入另受 TF32/FP32 配对约束"
"FACT-AWS-TRN2-TENSOR-FP32-ACCUM","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-ACCUMULATION","FP32 internal accumulation semantics","","","COND-AWS-TRN2-CORE-FP32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP32-ACCUM","draft","不等同于公开了物理累加器位宽"
"FACT-AWS-TRN2-TENSOR-FP32-OUTPUT","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-NUM-OUTPUT","FP32 PSUM destination tile","","","COND-AWS-TRN2-CORE-FP32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP32-OUTPUT","draft","NCv3 PSUM 目标 tile 格式"
"FACT-AWS-TRN2-TENSOR-FP8-ROUNDING","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-ROUNDING","Round Nearest Even (RNE) and stochastic rounding are supported","","","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","corroborated","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP8-ROUNDING","draft","试填草稿未把每种舍入模式限定到单一算子"
"FACT-AWS-TRN2-TENSOR-FP8-SCALING","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-SCALING-MODE","cFP8 supports configurable exponent bias","","","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-TENSOR-FP8-SCALING","draft","不扩展为未公开的缩放粒度"
"FACT-AWS-TRN2-SPARSITY-MODES","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-NUM-SPARSITY","structured_sparse","","","COND-AWS-TRN2-CORE-FP8-SPARSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-SPARSITY-MODES","draft","支持 4:16、4:12、4:8、2:8、2:4、1:4、1:2"
"FACT-AWS-TRN2-CHIP-FP8-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","1299000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP8-DENSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP8-DENSE-PUB","needs_resolution","S1 单芯片聚合峰值；与 8 倍单核值不一致"
"FACT-AWS-TRN2-CORE-FP8-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","158000000000000","FLOP/s","COND-AWS-TRN2-CORE-FP8-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-FP8-DENSE-PUB","draft","每个 NCv3 公开峰值"
"FACT-AWS-TRN2-CHIP-FP8-DENSE-DER8","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","1264000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP8-DENSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP8-DENSE-DER8","needs_resolution","8×每 NCv3 公开值；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-BF16-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","667000000000000","FLOP/s","COND-AWS-TRN2-CHIP-BF16-DENSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-BF16-DENSE-PUB","needs_resolution","S1 单芯片聚合峰值；与 8 倍单核值不一致"
"FACT-AWS-TRN2-CORE-BF16-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","79000000000000","FLOP/s","COND-AWS-TRN2-CORE-BF16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-BF16-DENSE-PUB","draft","每个 NCv3 公开峰值"
"FACT-AWS-TRN2-CHIP-BF16-DENSE-DER8","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","632000000000000","FLOP/s","COND-AWS-TRN2-CHIP-BF16-DENSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-BF16-DENSE-DER8","needs_resolution","8×每 NCv3 公开值；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-FP16-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","","667000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP16-DENSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP16-DENSE-PUB","needs_resolution","S1 单芯片聚合峰值；与 8 倍单核值不一致"
"FACT-AWS-TRN2-CORE-FP16-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","","79000000000000","FLOP/s","COND-AWS-TRN2-CORE-FP16-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-FP16-DENSE-PUB","draft","每个 NCv3 公开峰值"
"FACT-AWS-TRN2-CHIP-FP16-DENSE-DER8","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","","632000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP16-DENSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP16-DENSE-DER8","needs_resolution","8×每 NCv3 公开值；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-TF32-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","","667000000000000","FLOP/s","COND-AWS-TRN2-CHIP-TF32-DENSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-TF32-DENSE-PUB","needs_resolution","S1 单芯片聚合峰值；与 8 倍单核值不一致"
"FACT-AWS-TRN2-CORE-TF32-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","","79000000000000","FLOP/s","COND-AWS-TRN2-CORE-TF32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-TF32-DENSE-PUB","draft","每个 NCv3 公开峰值"
"FACT-AWS-TRN2-CHIP-TF32-DENSE-DER8","","","","","PP-AWS-TRN2-TENSOR-TF32","","","FIELD-COMP-THROUGHPUT","","632000000000000","FLOP/s","COND-AWS-TRN2-CHIP-TF32-DENSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-TF32-DENSE-DER8","needs_resolution","8×每 NCv3 公开值；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-FP32-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-COMP-THROUGHPUT","","181000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP32-DENSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP32-DENSE-PUB","needs_resolution","S1 单芯片聚合峰值；与 8 倍单核值不一致"
"FACT-AWS-TRN2-CORE-FP32-DENSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-COMP-THROUGHPUT","","20000000000000","FLOP/s","COND-AWS-TRN2-CORE-FP32-DENSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-FP32-DENSE-PUB","draft","每个 NCv3 公开峰值"
"FACT-AWS-TRN2-CHIP-FP32-DENSE-DER8","","","","","PP-AWS-TRN2-TENSOR-FP32","","","FIELD-COMP-THROUGHPUT","","160000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP32-DENSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP32-DENSE-DER8","needs_resolution","8×每 NCv3 公开值；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-FP8-SPARSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","2563000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP8-SPARSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP8-SPARSE-PUB","needs_resolution","S1 当前稀疏峰值；与单核乘算及历史发布值冲突"
"FACT-AWS-TRN2-CORE-FP8-SPARSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","316000000000000","FLOP/s","COND-AWS-TRN2-CORE-FP8-SPARSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-FP8-SPARSE-PUB","draft","每个 NCv3 结构化稀疏峰值"
"FACT-AWS-TRN2-CHIP-FP8-SPARSE-DER8","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","2528000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP8-SPARSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP8-SPARSE-DER8","needs_resolution","8×316 TFLOPS；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-FP8-SPARSE-HIST2024","","","","","PP-AWS-TRN2-TENSOR-FP8","","","FIELD-COMP-THROUGHPUT","","5200000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP8-SPARSE-HIST2024","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP8-SPARSE-HIST2024","needs_resolution","S10 2024-12-03 历史发布值；与当前架构页冲突"
"FACT-AWS-TRN2-CHIP-BF16-SPARSE-PUB","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","2563000000000000","FLOP/s","COND-AWS-TRN2-CHIP-BF16-SPARSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-BF16-SPARSE-PUB","needs_resolution","S1 当前稀疏峰值；与单核乘算及历史发布值冲突"
"FACT-AWS-TRN2-CORE-BF16-SPARSE-PUB","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","316000000000000","FLOP/s","COND-AWS-TRN2-CORE-BF16-SPARSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-BF16-SPARSE-PUB","draft","每个 NCv3 结构化稀疏峰值"
"FACT-AWS-TRN2-CHIP-BF16-SPARSE-DER8","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","2528000000000000","FLOP/s","COND-AWS-TRN2-CHIP-BF16-SPARSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-BF16-SPARSE-DER8","needs_resolution","8×316 TFLOPS；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
"FACT-AWS-TRN2-CHIP-BF16-SPARSE-HIST2024","","","","","PP-AWS-TRN2-TENSOR-BF16","","","FIELD-COMP-THROUGHPUT","","5200000000000000","FLOP/s","COND-AWS-TRN2-CHIP-BF16-SPARSE-HIST2024","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-BF16-SPARSE-HIST2024","needs_resolution","S10 2024-12-03 历史发布值；与当前架构页冲突"
"FACT-AWS-TRN2-CHIP-FP16-SPARSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","","2563000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP16-SPARSE-PUB","direct_statement","source_with_caveat","conflict_member","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP16-SPARSE-PUB","needs_resolution","S1 当前稀疏峰值；与单核乘算及历史发布值冲突"
"FACT-AWS-TRN2-CORE-FP16-SPARSE-PUB","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","","316000000000000","FLOP/s","COND-AWS-TRN2-CORE-FP16-SPARSE-PUB","direct_statement","single_source","provisional","","","high","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CORE-FP16-SPARSE-PUB","draft","每个 NCv3 结构化稀疏峰值"
"FACT-AWS-TRN2-CHIP-FP16-SPARSE-DER8","","","","","PP-AWS-TRN2-TENSOR-FP16","","","FIELD-COMP-THROUGHPUT","","2528000000000000","FLOP/s","COND-AWS-TRN2-CHIP-FP16-SPARSE-DER8","derived","single_source","provisional","","","medium","基于试填草稿已定位的一手 AWS 来源；尚待总控独立复核","FFP-FACT-AWS-TRN2-CHIP-FP16-SPARSE-DER8","needs_resolution","8×316 TFLOPS；不覆盖 S1 芯片表；aggregation_validity=unresolved；不得视为 AWS 芯片直接规格。"
