"sequence","timestamp_utc","phase","kind","relative_path","observed_sha256","details"
"33","2026-08-13T09:12:55.3351989Z","commit_complete","csv_replace","最小参考资料库/source-endpoints.csv","e4984fef2846fbc299e93dd4573aa3252858848cd7eb7ecc42c4a0d7a249f7bd","commit_index=16"
"34","2026-08-13T09:12:55.3399920Z","commit_begin","csv_replace","最小参考资料库/source-families.csv","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","registered_before_move;candidate=03997ba2d81c5a3d2bacf3fb8c821f3b77399acfcf005ddb90f87c7f000e6bcb"
"35","2026-08-13T09:12:55.3633541Z","commit_complete","csv_replace","最小参考资料库/source-families.csv","03997ba2d81c5a3d2bacf3fb8c821f3b77399acfcf005ddb90f87c7f000e6bcb","commit_index=17"
"36","2026-08-13T09:12:55.3668136Z","commit_begin","csv_replace","最小参考资料库/sources.csv","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","registered_before_move;candidate=eee9a5dd3161d1fc83cbf141c3af930e87fbdef1cf1eb4dda3a13388837518eb"
"37","2026-08-13T09:12:55.3968791Z","commit_complete","csv_replace","最小参考资料库/sources.csv","eee9a5dd3161d1fc83cbf141c3af930e87fbdef1cf1eb4dda3a13388837518eb","commit_index=18"
"38","2026-08-13T09:12:55.4003938Z","commit_begin","csv_replace","最小参考资料库/source-screening.csv","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","registered_before_move;candidate=dde05c0fd0557d945309ec11b782a14d6df56f74fb69604ea4a6bcc4dc2674b6"
"39","2026-08-13T09:12:55.4236743Z","commit_complete","csv_replace","最小参考资料库/source-screening.csv","dde05c0fd0557d945309ec11b782a14d6df56f74fb69604ea4a6bcc4dc2674b6","commit_index=19"
"40","2026-08-13T09:12:55.4283059Z","commit_begin","csv_replace","最小参考资料库/source-selected-roles.csv","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","registered_before_move;candidate=1b7d95871586b874b076863f64f5e5a2e276a70a565bbe199d7ac0b69c7bb262"
"41","2026-08-13T09:12:55.4540328Z","commit_complete","csv_replace","最小参考资料库/source-selected-roles.csv","1b7d95871586b874b076863f64f5e5a2e276a70a565bbe199d7ac0b69c7bb262","commit_index=20"
"42","2026-08-13T09:12:55.4662200Z","commit_begin","payload_copy","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","","registered_before_copy;expected=bb864ff8cddd2ef004883476ab0024b1c57234ebd278e94860b05421b97b185b"
"43","2026-08-13T09:12:55.4802509Z","commit_complete","payload_copy","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","bb864ff8cddd2ef004883476ab0024b1c57234ebd278e94860b05421b97b185b","commit_index=1"
"44","2026-08-13T09:12:55.4842509Z","commit_begin","payload_copy","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","","registered_before_copy;expected=2fa27618862c42b0b9e6eed2e5c88c360e6eac2650d9fc97bae08c6338315b47"
"45","2026-08-13T09:12:55.6196674Z","commit_complete","payload_copy","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","2fa27618862c42b0b9e6eed2e5c88c360e6eac2650d9fc97bae08c6338315b47","commit_index=2"
"46","2026-08-13T09:12:55.6281976Z","rollback_begin","payload_delete","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","2fa27618862c42b0b9e6eed2e5c88c360e6eac2650d9fc97bae08c6338315b47","reverse_index=1"
"47","2026-08-13T09:12:55.6342090Z","rollback_complete","payload_delete","最小参考资料库/快照/AMD/MI455X/2026-08-13/amd-instinct-mi455x-2026-08-13.html","","deleted_signed_transaction_payload"
"48","2026-08-13T09:12:55.6525304Z","rollback_begin","payload_delete","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","bb864ff8cddd2ef004883476ab0024b1c57234ebd278e94860b05421b97b185b","reverse_index=0"
"49","2026-08-13T09:12:55.6615541Z","rollback_complete","payload_delete","资料卡/AMD/封装/AMD_Instinct_MI455X_模组资料卡.md","","deleted_signed_transaction_payload"
"50","2026-08-13T09:12:55.6760640Z","rollback_begin","csv_restore","最小参考资料库/source-selected-roles.csv","1b7d95871586b874b076863f64f5e5a2e276a70a565bbe199d7ac0b69c7bb262","reverse_index=19"
"51","2026-08-13T09:12:55.7057635Z","rollback_complete","csv_restore","最小参考资料库/source-selected-roles.csv","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","restored_premerge_backup"
"52","2026-08-13T09:12:55.7092761Z","rollback_begin","csv_restore","最小参考资料库/source-screening.csv","dde05c0fd0557d945309ec11b782a14d6df56f74fb69604ea4a6bcc4dc2674b6","reverse_index=18"
"53","2026-08-13T09:12:55.7367874Z","rollback_complete","csv_restore","最小参考资料库/source-screening.csv","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","restored_premerge_backup"
"54","2026-08-13T09:12:55.7402994Z","rollback_begin","csv_restore","最小参考资料库/sources.csv","eee9a5dd3161d1fc83cbf141c3af930e87fbdef1cf1eb4dda3a13388837518eb","reverse_index=17"
"55","2026-08-13T09:12:55.7695628Z","rollback_complete","csv_restore","最小参考资料库/sources.csv","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","restored_premerge_backup"
"56","2026-08-13T09:12:55.7730717Z","rollback_begin","csv_restore","最小参考资料库/source-families.csv","03997ba2d81c5a3d2bacf3fb8c821f3b77399acfcf005ddb90f87c7f000e6bcb","reverse_index=16"
"57","2026-08-13T09:12:55.7959441Z","rollback_complete","csv_restore","最小参考资料库/source-families.csv","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","restored_premerge_backup"
"58","2026-08-13T09:12:55.7994558Z","rollback_begin","csv_restore","最小参考资料库/source-endpoints.csv","e4984fef2846fbc299e93dd4573aa3252858848cd7eb7ecc42c4a0d7a249f7bd","reverse_index=15"
"59","2026-08-13T09:12:55.8257197Z","rollback_complete","csv_restore","最小参考资料库/source-endpoints.csv","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","restored_premerge_backup"
"60","2026-08-13T09:12:55.8292320Z","rollback_begin","csv_restore","最小参考资料库/source-coverage.csv","5c20123eeddf5046e7b6bc8b44728d5eb89f2ce70106f292b3508b0311a7bf68","reverse_index=14"
"61","2026-08-13T09:12:55.8438326Z","rollback_complete","csv_restore","最小参考资料库/source-coverage.csv","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","restored_premerge_backup"
"62","2026-08-13T09:12:55.8538543Z","rollback_begin","csv_restore","最小参考资料库/selection-runs.csv","1e2f0aa6e13af4f0ce5b9268c62bee58735b320196400f6ea2773354bbc1672c","reverse_index=13"
"63","2026-08-13T09:12:55.8664479Z","rollback_complete","csv_restore","最小参考资料库/selection-runs.csv","4397260840ab286e7d4274f963eb037eb70a2dfd951ac55d43fdd35aa85e7ee0","restored_premerge_backup"
"64","2026-08-13T09:12:55.8756452Z","rollback_begin","csv_restore","最小参考资料库/selection-members.csv","33489268f80d30d4b1d0063da8cb7a15e8ad0fe3d1f1c961bc19d41339dfbd30","reverse_index=12"
"65","2026-08-13T09:12:55.8972555Z","rollback_complete","csv_restore","最小参考资料库/selection-members.csv","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","restored_premerge_backup"
"66","2026-08-13T09:12:55.9007761Z","rollback_begin","csv_restore","最小参考资料库/search-results.csv","a5e1dbd8effe9007bf5b99a9ca8826a2cbb47a036554d6922eba2c35596b0e86","reverse_index=11"
"67","2026-08-13T09:12:55.9261291Z","rollback_complete","csv_restore","最小参考资料库/search-results.csv","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","restored_premerge_backup"
"68","2026-08-13T09:12:55.9301556Z","rollback_begin","csv_restore","最小参考资料库/search-log.csv","52b253fb9a554b28dcdaf7a09f517e97a748746d77469b8e642fd37618a5ed94","reverse_index=10"
"69","2026-08-13T09:12:55.9497124Z","rollback_complete","csv_restore","最小参考资料库/search-log.csv","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","restored_premerge_backup"
"70","2026-08-13T09:12:55.9537412Z","rollback_begin","csv_restore","最小参考资料库/requirement-evidence.csv","e11d052d9900f3092d8d1bd90c3c727687d7a319586d86f6092f6da3ba489959","reverse_index=9"
"71","2026-08-13T09:12:55.9786278Z","rollback_complete","csv_restore","最小参考资料库/requirement-evidence.csv","8adb26e1df3e020d1a02ab3217b894b3c489a3ecfa030d186d3615c927c95b50","restored_premerge_backup"
"72","2026-08-13T09:12:55.9826512Z","rollback_begin","csv_restore","最小参考资料库/fact-assertions.csv","284489effdbfda10a37da139ded2d68c1608004fbc93336c0cd1ff023d5dab33","reverse_index=8"
"73","2026-08-13T09:12:56.0087072Z","rollback_complete","csv_restore","最小参考资料库/fact-assertions.csv","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","restored_premerge_backup"
"74","2026-08-13T09:12:56.0117111Z","rollback_begin","csv_restore","数据/precision-paths.csv","13b0c596036655b9b39c960be647ef616e4ed3a26d980c25fe6282c1082265f6","reverse_index=7"
"75","2026-08-13T09:12:56.0357987Z","rollback_complete","csv_restore","数据/precision-paths.csv","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","restored_premerge_backup"
"76","2026-08-13T09:12:56.0382992Z","rollback_begin","csv_restore","数据/memory-levels.csv","ec06a1942df81dd64a3ebd5b972e3e09b4725eab12f218a88435a075fdfe7132","reverse_index=6"
"77","2026-08-13T09:12:56.0633501Z","rollback_complete","csv_restore","数据/memory-levels.csv","e1e6f95da738de7ae3c673ebd66707e2ddf13c411afd72c6383fd375697398fa","restored_premerge_backup"
"78","2026-08-13T09:12:56.0673510Z","rollback_begin","csv_restore","数据/links.csv","647fba1e936abe640b49fe26ca33b4775f674ba3f1239e1a68bbdf7b6fd12fab","reverse_index=5"
"79","2026-08-13T09:12:56.0804851Z","rollback_complete","csv_restore","数据/links.csv","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","restored_premerge_backup"
"80","2026-08-13T09:12:56.0910999Z","rollback_begin","csv_restore","数据/field-requirements.csv","7f84f6109d3a362bdf6beae395e6213bc2aefcfb0244ab7d4440680b0c8cf9a3","reverse_index=4"
"81","2026-08-13T09:12:56.1118133Z","rollback_complete","csv_restore","数据/field-requirements.csv","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","restored_premerge_backup"
"82","2026-08-13T09:12:56.1158111Z","rollback_begin","csv_restore","数据/facts.csv","24addee6816046f5d3d1651cc4fc54e62e536a13d360c27c04bd833a89384871","reverse_index=3"
"83","2026-08-13T09:12:56.1414128Z","rollback_complete","csv_restore","数据/facts.csv","7886e76bac608e8cfd0131a15d93922596bb5a0d8b16508a696c7d91877c50ea","restored_premerge_backup"
"84","2026-08-13T09:12:56.1454340Z","rollback_begin","csv_restore","数据/condition-sets.csv","490f158c13fdfcaaf4ec25973288e9413ac0df89d2bc04470f1e17d64aee31bd","reverse_index=2"
"85","2026-08-13T09:12:56.1693165Z","rollback_complete","csv_restore","数据/condition-sets.csv","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","restored_premerge_backup"
"86","2026-08-13T09:12:56.1733133Z","rollback_begin","csv_restore","数据/components.csv","423180b7dcc9950c6eedc7e50ee89d6aa30b6b8b3dcab644bdd4067239e58a87","reverse_index=1"
"87","2026-08-13T09:12:56.1968222Z","rollback_complete","csv_restore","数据/components.csv","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","restored_premerge_backup"
"88","2026-08-13T09:12:56.2003399Z","rollback_begin","csv_restore","数据/card-completeness.csv","4463ba1f9724d8e23b07b96e00d6d30e01eb0fbc10b51f57ed959388bd06cf62","reverse_index=0"
"89","2026-08-13T09:12:56.2268885Z","rollback_complete","csv_restore","数据/card-completeness.csv","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","restored_premerge_backup"
"90","2026-08-13T09:12:56.3237542Z","rollback_complete","transaction","","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","all_registered_changes_reversed"
