"search_id","requirement_id","searched_date","query_or_path","source_types_checked","result_status","researcher","review_status","notes"
"SEARCH-M2NA-GAP-0164","REQ-M2NA-GAP-0164","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-PHY-CLOCK","REQ-R1-GA100-PHY-CLOCK","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-PHY-POWER","REQ-R1-GA100-PHY-POWER","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-BENCH-ENERGY","REQ-R1-GA100-BENCH-ENERGY","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-BENCH-POWER","REQ-R1-GA100-BENCH-POWER","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-BENCH-TPJ","REQ-R1-GA100-BENCH-TPJ","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-BENCH-UTIL","REQ-R1-GA100-BENCH-UTIL","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-RAS-SDE","REQ-R1-GA100-RAS-SDE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-RAS-BIST","REQ-R1-GA100-RAS-BIST","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-ATTENTION-MOVE","REQ-R1-GA100-CAP-GAP-ATTENTION-MOVE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-SOFTMAX","REQ-R1-GA100-CAP-GAP-SOFTMAX","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-TOPK","REQ-R1-GA100-CAP-GAP-TOPK","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-MOE-ROUTE","REQ-R1-GA100-CAP-GAP-MOE-ROUTE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-MOE-DISPATCH","REQ-R1-GA100-CAP-GAP-MOE-DISPATCH","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-COLLECTIVE","REQ-R1-GA100-CAP-GAP-COLLECTIVE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-QUANTIZE","REQ-R1-GA100-CAP-GAP-QUANTIZE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-DEQUANTIZE","REQ-R1-GA100-CAP-GAP-DEQUANTIZE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-TRANSPOSE","REQ-R1-GA100-CAP-GAP-TRANSPOSE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-CAP-GAP-KV-CACHE","REQ-R1-GA100-CAP-GAP-KV-CACHE","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."
"SEARCH-R1-GA100-OFA-THROUGHPUT","REQ-R1-GA100-OFA-THROUGHPUT","2026-08-21","Fixed GA100 package: architecture whitepaper, ISSCC paper, CUDA 11.0 guide, PTX 7.0 or 7.2, MIG 610, RAS June 2023, and reviewed independent measurement papers","architecture_whitepaper,architecture_paper,developer_documentation,api_or_isa_documentation,microbenchmark","no_reliable_result","r1_ga100_atomic_staging","draft","No contract-compatible value for this exact target, field, scope, and condition was accepted."

