"sequence","timestamp_utc","phase","kind","relative_path","observed_sha256","details"
"16","2026-08-13T08:15:56.2099976Z","commit_begin","csv_replace","数据/precision-paths.csv","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","registered_before_move;candidate=7c923b632e4a4f23fbf613ea8b024e2270eb15bca5338517f9963cad2a375e21"
"17","2026-08-13T08:15:56.2385200Z","commit_complete","csv_replace","数据/precision-paths.csv","7c923b632e4a4f23fbf613ea8b024e2270eb15bca5338517f9963cad2a375e21","commit_index=8"
"18","2026-08-13T08:15:56.2433224Z","commit_begin","csv_replace","最小参考资料库/fact-assertions.csv","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","registered_before_move;candidate=ab3b3cc61ee1befc17464d081af693f50ac8cc106f0f65b148540ff24254e41f"
"19","2026-08-13T08:15:56.2801646Z","commit_complete","csv_replace","最小参考资料库/fact-assertions.csv","ab3b3cc61ee1befc17464d081af693f50ac8cc106f0f65b148540ff24254e41f","commit_index=9"
"20","2026-08-13T08:15:56.2847889Z","commit_begin","csv_replace","最小参考资料库/search-log.csv","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","registered_before_move;candidate=2f3431b7ab2d2b3ee8196634ff53040a494ceb3c71c4c589e1ddb7cac169ceb6"
"21","2026-08-13T08:15:56.3163927Z","commit_complete","csv_replace","最小参考资料库/search-log.csv","2f3431b7ab2d2b3ee8196634ff53040a494ceb3c71c4c589e1ddb7cac169ceb6","commit_index=10"
"22","2026-08-13T08:15:56.3207095Z","commit_begin","csv_replace","最小参考资料库/search-results.csv","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","registered_before_move;candidate=c5cdee5261d6f402594ba412ec8afc17d9c89a451cb927d6176d246135237875"
"23","2026-08-13T08:15:56.3527230Z","commit_complete","csv_replace","最小参考资料库/search-results.csv","c5cdee5261d6f402594ba412ec8afc17d9c89a451cb927d6176d246135237875","commit_index=11"
"24","2026-08-13T08:15:56.3580163Z","commit_begin","csv_replace","最小参考资料库/selection-members.csv","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","registered_before_move;candidate=aa9178450695af39ef3af7d1d3edc1688ae414bfe3f193d8bb40bcea29d5f340"
"25","2026-08-13T08:15:56.3869326Z","commit_complete","csv_replace","最小参考资料库/selection-members.csv","aa9178450695af39ef3af7d1d3edc1688ae414bfe3f193d8bb40bcea29d5f340","commit_index=12"
"26","2026-08-13T08:15:56.3912537Z","commit_begin","csv_replace","最小参考资料库/selection-runs.csv","4397260840ab286e7d4274f963eb037eb70a2dfd951ac55d43fdd35aa85e7ee0","registered_before_move;candidate=6bbd0536aa98bc01b4c1070246f4d47af259bdea30c1b9b5fd91b46536ffdfcb"
"27","2026-08-13T08:15:56.4055474Z","commit_complete","csv_replace","最小参考资料库/selection-runs.csv","6bbd0536aa98bc01b4c1070246f4d47af259bdea30c1b9b5fd91b46536ffdfcb","commit_index=13"
"28","2026-08-13T08:15:56.4184957Z","commit_begin","csv_replace","最小参考资料库/source-coverage.csv","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","registered_before_move;candidate=8095d6f326f2c9ecc7c6a15466e9d25b0358fa3efa78247a1eb7567dd8ac46b1"
"29","2026-08-13T08:15:56.4418205Z","commit_complete","csv_replace","最小参考资料库/source-coverage.csv","8095d6f326f2c9ecc7c6a15466e9d25b0358fa3efa78247a1eb7567dd8ac46b1","commit_index=14"
"30","2026-08-13T08:15:56.4462017Z","commit_begin","csv_replace","最小参考资料库/source-endpoints.csv","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","registered_before_move;candidate=41b649261b6b2b6edf599942c3c0a425ec3d34c0dd0d72f199d97a576b53f579"
"31","2026-08-13T08:15:56.4731804Z","commit_complete","csv_replace","最小参考资料库/source-endpoints.csv","41b649261b6b2b6edf599942c3c0a425ec3d34c0dd0d72f199d97a576b53f579","commit_index=15"
"32","2026-08-13T08:15:56.4780931Z","commit_begin","csv_replace","最小参考资料库/source-families.csv","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","registered_before_move;candidate=4887c37c52a9069a4f8e698d674c293f1791843dbc56bb80e05029c7f76ab9de"
"33","2026-08-13T08:15:56.5063791Z","commit_complete","csv_replace","最小参考资料库/source-families.csv","4887c37c52a9069a4f8e698d674c293f1791843dbc56bb80e05029c7f76ab9de","commit_index=16"
"34","2026-08-13T08:15:56.5110036Z","commit_begin","csv_replace","最小参考资料库/sources.csv","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","registered_before_move;candidate=d5b8067af8d256682ad7fcb96911deedc99b8f3de6e278c843aeb1a37ee83a0d"
"35","2026-08-13T08:15:56.5407976Z","commit_complete","csv_replace","最小参考资料库/sources.csv","d5b8067af8d256682ad7fcb96911deedc99b8f3de6e278c843aeb1a37ee83a0d","commit_index=17"
"36","2026-08-13T08:15:56.5455561Z","commit_begin","csv_replace","最小参考资料库/source-screening.csv","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","registered_before_move;candidate=72648d37d6a26c5c0a9e5c8c2bf7d1680a75f5de7c62a5e24f5b89c010212e5e"
"37","2026-08-13T08:15:56.5707034Z","commit_complete","csv_replace","最小参考资料库/source-screening.csv","72648d37d6a26c5c0a9e5c8c2bf7d1680a75f5de7c62a5e24f5b89c010212e5e","commit_index=18"
"38","2026-08-13T08:15:56.5753402Z","commit_begin","csv_replace","最小参考资料库/source-selected-roles.csv","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","registered_before_move;candidate=bf61c4b44c7d3dcf94df2b2ef07cfd2aa76938b9e477cfcd908222c8b56b270a"
"39","2026-08-13T08:15:56.6089177Z","commit_complete","csv_replace","最小参考资料库/source-selected-roles.csv","bf61c4b44c7d3dcf94df2b2ef07cfd2aa76938b9e477cfcd908222c8b56b270a","commit_index=19"
"40","2026-08-13T08:15:56.6159248Z","commit_begin","payload_copy","资料卡/AMD/产品/AMD_Instinct_MI350P_PCIe_卡资料卡.md","","registered_before_copy;expected=53458fc9a9662a1c17230fddb067e4365ad4b3f2f7755d072d674ffeface3b36"
"41","2026-08-13T08:15:56.6372913Z","commit_complete","payload_copy","资料卡/AMD/产品/AMD_Instinct_MI350P_PCIe_卡资料卡.md","53458fc9a9662a1c17230fddb067e4365ad4b3f2f7755d072d674ffeface3b36","commit_index=1"
"42","2026-08-13T08:15:56.6410080Z","commit_begin","payload_copy","最小参考资料库/快照/AMD/MI350P/2026-08-13/amd-instinct-mi350p-pcie-2026-08-13.html","","registered_before_copy;expected=09b3ffd469353dfb2456fc2fca67b421aa8bf5ae48be809fa64f1a30dda3c088"
"43","2026-08-13T08:15:56.8034838Z","commit_complete","payload_copy","最小参考资料库/快照/AMD/MI350P/2026-08-13/amd-instinct-mi350p-pcie-2026-08-13.html","09b3ffd469353dfb2456fc2fca67b421aa8bf5ae48be809fa64f1a30dda3c088","commit_index=2"
"44","2026-08-13T08:15:56.8137403Z","rollback_begin","payload_delete","最小参考资料库/快照/AMD/MI350P/2026-08-13/amd-instinct-mi350p-pcie-2026-08-13.html","09b3ffd469353dfb2456fc2fca67b421aa8bf5ae48be809fa64f1a30dda3c088","reverse_index=1"
"45","2026-08-13T08:15:56.8190131Z","rollback_complete","payload_delete","最小参考资料库/快照/AMD/MI350P/2026-08-13/amd-instinct-mi350p-pcie-2026-08-13.html","","deleted_signed_transaction_payload"
"46","2026-08-13T08:15:56.8365833Z","rollback_begin","payload_delete","资料卡/AMD/产品/AMD_Instinct_MI350P_PCIe_卡资料卡.md","53458fc9a9662a1c17230fddb067e4365ad4b3f2f7755d072d674ffeface3b36","reverse_index=0"
"47","2026-08-13T08:15:56.8478221Z","rollback_complete","payload_delete","资料卡/AMD/产品/AMD_Instinct_MI350P_PCIe_卡资料卡.md","","deleted_signed_transaction_payload"
"48","2026-08-13T08:15:56.8645652Z","rollback_begin","csv_restore","最小参考资料库/source-selected-roles.csv","bf61c4b44c7d3dcf94df2b2ef07cfd2aa76938b9e477cfcd908222c8b56b270a","reverse_index=18"
"49","2026-08-13T08:15:56.8967355Z","rollback_complete","csv_restore","最小参考资料库/source-selected-roles.csv","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","restored_premerge_backup"
"50","2026-08-13T08:15:56.8998615Z","rollback_begin","csv_restore","最小参考资料库/source-screening.csv","72648d37d6a26c5c0a9e5c8c2bf7d1680a75f5de7c62a5e24f5b89c010212e5e","reverse_index=17"
"51","2026-08-13T08:15:56.9310938Z","rollback_complete","csv_restore","最小参考资料库/source-screening.csv","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","restored_premerge_backup"
"52","2026-08-13T08:15:56.9344126Z","rollback_begin","csv_restore","最小参考资料库/sources.csv","d5b8067af8d256682ad7fcb96911deedc99b8f3de6e278c843aeb1a37ee83a0d","reverse_index=16"
"53","2026-08-13T08:15:56.9606365Z","rollback_complete","csv_restore","最小参考资料库/sources.csv","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","restored_premerge_backup"
"54","2026-08-13T08:15:56.9638062Z","rollback_begin","csv_restore","最小参考资料库/source-families.csv","4887c37c52a9069a4f8e698d674c293f1791843dbc56bb80e05029c7f76ab9de","reverse_index=15"
"55","2026-08-13T08:15:56.9883871Z","rollback_complete","csv_restore","最小参考资料库/source-families.csv","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","restored_premerge_backup"
"56","2026-08-13T08:15:56.9916888Z","rollback_begin","csv_restore","最小参考资料库/source-endpoints.csv","41b649261b6b2b6edf599942c3c0a425ec3d34c0dd0d72f199d97a576b53f579","reverse_index=14"
"57","2026-08-13T08:15:57.0250478Z","rollback_complete","csv_restore","最小参考资料库/source-endpoints.csv","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","restored_premerge_backup"
"58","2026-08-13T08:15:57.0283533Z","rollback_begin","csv_restore","最小参考资料库/source-coverage.csv","8095d6f326f2c9ecc7c6a15466e9d25b0358fa3efa78247a1eb7567dd8ac46b1","reverse_index=13"
"59","2026-08-13T08:15:57.0475463Z","rollback_complete","csv_restore","最小参考资料库/source-coverage.csv","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","restored_premerge_backup"
"60","2026-08-13T08:15:57.0569788Z","rollback_begin","csv_restore","最小参考资料库/selection-runs.csv","6bbd0536aa98bc01b4c1070246f4d47af259bdea30c1b9b5fd91b46536ffdfcb","reverse_index=12"
"61","2026-08-13T08:15:57.0741268Z","rollback_complete","csv_restore","最小参考资料库/selection-runs.csv","4397260840ab286e7d4274f963eb037eb70a2dfd951ac55d43fdd35aa85e7ee0","restored_premerge_backup"
"62","2026-08-13T08:15:57.0826336Z","rollback_begin","csv_restore","最小参考资料库/selection-members.csv","aa9178450695af39ef3af7d1d3edc1688ae414bfe3f193d8bb40bcea29d5f340","reverse_index=11"
"63","2026-08-13T08:15:57.1070824Z","rollback_complete","csv_restore","最小参考资料库/selection-members.csv","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","restored_premerge_backup"
"64","2026-08-13T08:15:57.1108303Z","rollback_begin","csv_restore","最小参考资料库/search-results.csv","c5cdee5261d6f402594ba412ec8afc17d9c89a451cb927d6176d246135237875","reverse_index=10"
"65","2026-08-13T08:15:57.1383287Z","rollback_complete","csv_restore","最小参考资料库/search-results.csv","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","restored_premerge_backup"
"66","2026-08-13T08:15:57.1415458Z","rollback_begin","csv_restore","最小参考资料库/search-log.csv","2f3431b7ab2d2b3ee8196634ff53040a494ceb3c71c4c589e1ddb7cac169ceb6","reverse_index=9"
"67","2026-08-13T08:15:57.1710369Z","rollback_complete","csv_restore","最小参考资料库/search-log.csv","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","restored_premerge_backup"
"68","2026-08-13T08:15:57.1747825Z","rollback_begin","csv_restore","最小参考资料库/fact-assertions.csv","ab3b3cc61ee1befc17464d081af693f50ac8cc106f0f65b148540ff24254e41f","reverse_index=8"
"69","2026-08-13T08:15:57.2089887Z","rollback_complete","csv_restore","最小参考资料库/fact-assertions.csv","7066ed9c845dadb801047b9e4cbd2ea50f7af1c9f6d0836a9d5a5115d40fc92b","restored_premerge_backup"
"70","2026-08-13T08:15:57.2138716Z","rollback_begin","csv_restore","数据/precision-paths.csv","7c923b632e4a4f23fbf613ea8b024e2270eb15bca5338517f9963cad2a375e21","reverse_index=7"
"71","2026-08-13T08:15:57.2385487Z","rollback_complete","csv_restore","数据/precision-paths.csv","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","restored_premerge_backup"
"72","2026-08-13T08:15:57.2423386Z","rollback_begin","csv_restore","数据/memory-levels.csv","eb56148f19ec2ade6df304774e56bc7cf4780ab22f0a14613c76a3bf5fd3d2c5","reverse_index=6"
"73","2026-08-13T08:15:57.2699037Z","rollback_complete","csv_restore","数据/memory-levels.csv","e1e6f95da738de7ae3c673ebd66707e2ddf13c411afd72c6383fd375697398fa","restored_premerge_backup"
"74","2026-08-13T08:15:57.2731926Z","rollback_begin","csv_restore","数据/links.csv","4062ede242ad52eaa70a2ad4e5470a487cca8bc20ab8417668fc6872636762dd","reverse_index=5"
"75","2026-08-13T08:15:57.2868404Z","rollback_complete","csv_restore","数据/links.csv","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","restored_premerge_backup"
"76","2026-08-13T08:15:57.3021916Z","rollback_begin","csv_restore","数据/field-requirements.csv","029c3f9ea2a84c8c9f4946f19971c2fa7997c36ac2243d825ccefe51def7e99f","reverse_index=4"
"77","2026-08-13T08:15:57.3346345Z","rollback_complete","csv_restore","数据/field-requirements.csv","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","restored_premerge_backup"
"78","2026-08-13T08:15:57.3379373Z","rollback_begin","csv_restore","数据/facts.csv","ef06b282153529e90c440156958479d3e69d80ef964721d690ce63752888be78","reverse_index=3"
"79","2026-08-13T08:15:57.3695558Z","rollback_complete","csv_restore","数据/facts.csv","7886e76bac608e8cfd0131a15d93922596bb5a0d8b16508a696c7d91877c50ea","restored_premerge_backup"
"80","2026-08-13T08:15:57.3733967Z","rollback_begin","csv_restore","数据/condition-sets.csv","93e4524025b8e2192c0e46d5cd56d46d0333996b09a26bda945d2a9f4b9b8054","reverse_index=2"
"81","2026-08-13T08:15:57.4001413Z","rollback_complete","csv_restore","数据/condition-sets.csv","c80a2e5e5cf98e90a2902c871ca64093d3e9f572a871eedfa1f806d304bd94c3","restored_premerge_backup"
"82","2026-08-13T08:15:57.4038533Z","rollback_begin","csv_restore","数据/components.csv","bdacd9a4db0abca65dc177743e4932db626c0e4e95563487245d4c969ed98c1b","reverse_index=1"
"83","2026-08-13T08:15:57.4313657Z","rollback_complete","csv_restore","数据/components.csv","506243dd2d4f48b281197d5113133e6591f19d14c4c818e0ef140c5039088cd6","restored_premerge_backup"
"84","2026-08-13T08:15:57.4367228Z","rollback_begin","csv_restore","数据/card-completeness.csv","ec30a8003e6359a9884154a2f1e9ef96f78d36b6a3fa9a62fb9ec670f5d299d2","reverse_index=0"
"85","2026-08-13T08:15:57.4738686Z","rollback_complete","csv_restore","数据/card-completeness.csv","a046bf3d9c7c88d1204a2f12e24c1ea654aa9ddd85115b2089c50f2de21c738b","restored_premerge_backup"
"86","2026-08-13T08:15:57.5744539Z","rollback_complete","transaction","","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","all_registered_changes_reversed"
